timestamp,engine_rpm,coolant_temp_c,oil_pressure_kpa,battery_voltage_v,exhaust_gas_temp_c,oil_particulate_ppm,exhaust_nox_ppm,vibration_rms_g,wave_height_m,heading_deg,wind_direction_deg,wind_speed_kn
2025-07-01T06:16:00+00:00,2092.6,83.10,346.6,13.68,410.0,23.6,536.7,0.0691,1.00,72.1,162.1,12.6
2025-07-01T06:17:00+00:00,2132.1,81.15,338.9,13.85,389.9,20.9,611.8,0.0613,0.96,72.1,162.1,10.9
2025-07-01T06:18:00+00:00,2041.7,82.41,353.8,13.60,382.0,19.8,556.0,0.0607,1.02,72.1,162.1,11.0
2025-07-01T06:19:00+00:00,2176.5,84.25,348.4,13.84,378.7,24.0,611.5,0.0611,1.00,72.1,162.1,13.5
2025-07-01T06:20:00+00:00,2023.7,81.52,350.7,13.78,388.2,21.1,590.6,0.0653,1.10,72.1,162.1,12.9
2025-07-01T06:21:00+00:00,2088.4,84.40,328.5,13.58,400.0,25.1,611.7,0.0611,1.04,72.1,162.1,13.0
2025-07-01T06:22:00+00:00,2041.5,82.22,346.5,14.36,389.4,22.5,633.9,0.0637,1.05,72.1,162.1,10.9
2025-07-01T06:23:00+00:00,1956.8,82.53,354.8,13.70,378.5,22.7,641.1,0.0641,1.03,72.1,162.1,9.8
2025-07-01T06:24:00+00:00,1946.4,80.39,350.9,14.06,376.3,23.1,580.2,0.0591,0.92,72.1,162.1,11.6
2025-07-01T06:25:00+00:00,1844.1,81.68,346.2,13.94,377.2,22.7,583.1,0.0639,1.03,72.1,162.1,13.1
2025-07-01T06:26:00+00:00,1840.4,82.16,351.4,13.79,398.0,23.1,628.8,0.0597,1.02,72.1,162.1,11.3
2025-07-01T06:27:00+00:00,1907.8,82.96,350.9,13.57,374.5,23.3,565.7,0.0598,0.99,72.1,162.1,12.7
2025-07-01T06:28:00+00:00,2172.3,82.16,351.6,13.95,374.6,24.4,623.6,0.0609,0.91,72.1,162.1,12.7
2025-07-01T06:29:00+00:00,1837.5,80.12,348.2,13.88,388.7,23.2,579.4,0.0589,0.95,72.1,162.1,12.3
2025-07-01T06:30:00+00:00,1973.2,81.79,356.9,13.73,371.4,19.7,603.7,0.0597,0.98,72.1,162.1,10.2
2025-07-01T06:31:00+00:00,1870.8,83.67,353.3,13.55,354.7,22.4,623.1,0.0636,0.96,72.1,162.1,10.8
2025-07-01T06:32:00+00:00,1908.2,84.50,340.8,13.97,388.6,23.9,563.0,0.0641,0.87,72.1,162.1,12.5
2025-07-01T06:33:00+00:00,1833.5,81.06,362.3,13.93,400.3,24.2,597.3,0.0595,0.97,72.1,162.1,12.1
2025-07-01T06:34:00+00:00,2121.4,83.79,352.6,14.05,385.1,24.7,607.3,0.0616,1.01,72.1,162.1,12.0
2025-07-01T06:35:00+00:00,1990.6,82.81,337.4,13.84,388.8,23.8,601.5,0.0614,1.03,72.1,162.1,11.4
2025-07-01T06:36:00+00:00,1946.6,80.67,347.3,13.76,388.1,24.4,587.0,0.0611,0.99,72.1,162.1,9.8
2025-07-01T06:37:00+00:00,1844.5,82.78,356.1,13.65,385.8,23.7,568.7,0.0597,1.03,72.1,162.1,11.7
2025-07-01T06:38:00+00:00,1925.6,82.44,363.1,13.78,398.2,22.3,590.0,0.0592,0.94,72.1,162.1,11.3
2025-07-01T06:39:00+00:00,2017.3,83.53,354.8,13.94,392.5,21.6,605.7,0.0642,1.12,72.1,162.1,11.9
2025-07-01T06:40:00+00:00,2006.7,84.42,340.3,13.69,368.7,25.1,600.7,0.0634,0.96,72.1,162.1,10.4
2025-07-01T06:41:00+00:00,2146.8,79.85,344.8,13.80,369.3,24.0,622.4,0.0606,0.98,72.1,162.1,11.4
2025-07-01T06:42:00+00:00,1938.9,80.93,347.9,13.76,357.2,23.1,621.0,0.0599,1.00,72.1,162.1,12.6
2025-07-01T06:43:00+00:00,1847.5,81.10,352.2,13.72,379.8,22.3,608.6,0.0591,0.97,72.1,162.1,12.2
2025-07-01T06:44:00+00:00,2211.2,81.76,339.4,13.78,393.5,22.9,667.0,0.0632,1.05,72.1,162.1,12.0
2025-07-01T06:45:00+00:00,2077.5,80.99,351.7,13.82,370.8,18.8,587.3,0.0671,1.02,72.1,162.1,11.5
2025-07-01T06:46:00+00:00,1751.2,81.95,368.8,13.85,375.6,21.7,611.2,0.0588,0.98,72.1,162.1,10.7
2025-07-01T06:47:00+00:00,1922.5,80.77,336.7,13.84,384.4,23.3,609.0,0.0597,0.99,72.1,162.1,12.2
2025-07-01T06:48:00+00:00,1969.9,79.52,349.1,13.60,366.6,22.6,573.2,0.0650,1.01,72.1,162.1,12.3
2025-07-01T06:49:00+00:00,2013.5,83.91,364.3,13.57,374.4,21.8,634.2,0.0611,0.99,72.1,162.1,11.5
2025-07-01T06:50:00+00:00,2090.2,84.35,341.8,13.85,378.2,23.0,578.7,0.0617,1.11,72.1,162.1,13.8
2025-07-01T06:51:00+00:00,2004.5,80.47,337.2,13.79,385.9,24.1,582.4,0.0594,0.92,72.1,162.1,12.7
2025-07-01T06:52:00+00:00,1965.1,80.38,359.4,13.67,363.2,24.6,623.0,0.0617,0.94,72.1,162.1,12.2
2025-07-01T06:53:00+00:00,2000.0,83.54,354.5,14.09,404.6,21.6,592.8,0.0631,0.92,72.1,162.1,12.5
2025-07-01T06:54:00+00:00,2007.3,80.34,352.2,13.76,367.7,25.0,618.9,0.0597,0.94,72.1,162.1,13.7
2025-07-01T06:55:00+00:00,1996.9,81.11,372.1,13.74,422.7,21.5,576.8,0.0603,1.01,72.1,162.1,12.3
2025-07-01T06:56:00+00:00,1829.5,85.20,332.7,14.02,387.4,20.9,568.3,0.0616,0.99,72.1,162.1,11.8
2025-07-01T06:57:00+00:00,2513.7,83.91,342.4,13.91,387.1,23.5,603.6,0.0623,0.92,72.1,162.1,9.8
2025-07-01T06:58:00+00:00,1944.8,81.57,361.7,13.93,389.5,22.5,656.9,0.0611,1.00,72.1,162.1,10.7
2025-07-01T06:59:00+00:00,2014.9,82.12,346.4,13.84,391.2,22.5,632.0,0.0644,1.01,72.1,162.1,12.1
2025-07-01T07:00:00+00:00,1914.5,83.05,358.8,13.42,371.4,21.2,583.1,0.0656,0.95,72.1,162.1,11.3
2025-07-01T07:01:00+00:00,2475.4,84.09,351.9,13.88,412.5,21.9,617.9,0.0626,0.98,72.1,162.1,11.9
2025-07-01T07:02:00+00:00,2162.4,83.44,331.4,13.91,378.9,21.4,574.1,0.0606,0.95,72.1,162.1,11.8
2025-07-01T07:03:00+00:00,2090.3,83.59,350.5,13.81,367.6,26.3,600.9,0.0612,1.06,72.1,162.1,12.4
2025-07-01T07:04:00+00:00,1995.0,80.84,343.4,13.79,362.7,21.4,581.3,0.0623,1.03,72.1,162.1,11.1
2025-07-01T07:05:00+00:00,2049.9,81.92,344.4,13.61,351.7,19.3,610.4,0.0607,1.03,72.1,162.1,11.6
2025-07-01T07:06:00+00:00,2336.1,83.68,337.6,13.70,391.5,24.0,553.6,0.0648,0.96,72.1,162.1,13.1
2025-07-01T07:07:00+00:00,1837.9,81.68,341.6,13.86,384.0,21.4,576.1,0.0688,0.94,72.1,162.1,10.7
2025-07-01T07:08:00+00:00,2091.6,83.88,346.2,13.89,366.0,23.2,606.6,0.0612,1.02,72.1,162.1,12.7
2025-07-01T07:09:00+00:00,2413.9,83.68,347.5,13.94,413.9,25.9,573.8,0.0622,0.97,72.1,162.1,10.6
2025-07-01T07:10:00+00:00,2441.3,85.77,345.6,13.96,393.2,22.7,637.5,0.0618,0.92,72.1,162.1,12.1
2025-07-01T07:11:00+00:00,1888.4,79.69,352.1,13.89,382.4,22.9,532.4,0.0639,0.95,72.1,162.1,11.8
2025-07-01T07:12:00+00:00,2121.8,81.51,342.6,13.90,373.0,23.9,630.7,0.0606,0.97,72.1,162.1,10.5
2025-07-01T07:13:00+00:00,2055.0,83.53,345.3,14.02,396.6,25.1,636.1,0.0602,0.97,72.1,162.1,10.1
2025-07-01T07:14:00+00:00,2440.8,83.92,354.0,13.74,417.7,21.6,603.4,0.0627,1.00,72.1,162.1,13.3
2025-07-01T07:15:00+00:00,2059.0,82.15,346.5,13.92,370.6,20.3,640.3,0.0629,1.01,72.1,162.1,11.8
2025-07-01T07:16:00+00:00,1905.5,84.03,352.1,13.97,385.8,23.0,592.1,0.0643,1.03,72.1,162.1,10.9
2025-07-01T07:17:00+00:00,1852.6,85.30,351.7,13.52,359.4,23.8,595.8,0.0609,1.00,72.1,162.1,12.1
2025-07-01T07:18:00+00:00,2263.8,83.70,334.9,13.70,398.9,21.4,593.3,0.0646,1.03,72.1,162.1,11.1
2025-07-01T07:19:00+00:00,1918.1,84.91,348.7,13.86,376.8,22.2,639.2,0.0637,1.03,72.1,162.1,12.0
2025-07-01T07:20:00+00:00,2010.4,82.14,351.2,13.82,372.9,22.8,575.1,0.0619,0.95,72.1,162.1,11.1
2025-07-01T07:21:00+00:00,1977.9,83.36,344.3,13.97,391.5,24.4,587.4,0.0674,0.97,72.1,162.1,11.0
2025-07-01T07:22:00+00:00,1841.9,80.75,356.5,13.81,374.0,25.3,587.2,0.0589,0.95,72.1,162.1,11.7
2025-07-01T07:23:00+00:00,2300.3,78.07,349.4,13.72,390.6,25.5,611.6,0.0610,0.92,72.1,162.1,11.3
2025-07-01T07:24:00+00:00,2086.2,82.34,354.9,13.69,352.2,23.2,619.2,0.0603,0.96,72.1,162.1,12.3
2025-07-01T07:25:00+00:00,1998.4,82.02,350.3,13.97,352.9,22.0,640.8,0.0613,0.98,72.1,162.1,10.8
2025-07-01T07:26:00+00:00,1982.6,82.80,366.0,13.62,375.1,22.4,574.9,0.0596,0.95,72.1,162.1,11.7
2025-07-01T07:27:00+00:00,1911.6,79.98,336.0,13.60,384.6,19.6,590.0,0.0599,1.02,72.1,162.1,12.1
2025-07-01T07:28:00+00:00,2182.3,79.44,349.8,14.00,387.6,21.8,615.1,0.0630,1.00,72.1,162.1,12.5
2025-07-01T07:29:00+00:00,1911.0,81.86,357.7,13.92,393.8,22.9,608.9,0.0594,0.96,72.1,162.1,9.4
2025-07-01T07:30:00+00:00,1994.5,82.85,346.7,14.05,397.4,22.4,594.3,0.0622,1.10,72.1,162.1,11.0
2025-07-01T07:31:00+00:00,2016.9,82.86,353.9,14.06,383.4,21.9,552.5,0.0594,0.90,72.1,162.1,11.8
2025-07-01T07:32:00+00:00,1877.0,83.02,357.8,13.77,390.6,21.5,571.3,0.0695,0.96,72.1,162.1,11.0
2025-07-01T07:33:00+00:00,2001.8,80.88,338.9,13.61,415.0,22.5,649.6,0.0601,0.98,72.1,162.1,14.3
2025-07-01T07:34:00+00:00,2101.5,80.34,348.8,13.88,370.1,22.5,592.4,0.0607,0.99,72.1,162.1,11.2
2025-07-01T07:35:00+00:00,2095.3,81.52,346.5,13.72,372.9,23.6,612.6,0.0633,1.01,72.1,162.1,15.0
2025-07-01T07:36:00+00:00,1956.7,81.51,350.7,14.09,366.6,25.5,641.9,0.0593,0.91,72.1,162.1,11.5
2025-07-01T07:37:00+00:00,1985.3,83.82,347.6,13.73,403.2,22.7,572.9,0.0729,1.10,72.1,162.1,11.6
2025-07-01T07:38:00+00:00,2163.2,81.30,350.4,13.87,373.2,25.5,553.9,0.0607,0.95,72.1,162.1,11.6
2025-07-01T07:39:00+00:00,2067.0,83.29,354.8,13.62,374.7,24.0,570.0,0.0646,0.98,72.1,162.1,10.8
2025-07-01T07:40:00+00:00,1914.9,81.02,347.1,13.94,382.6,21.0,601.8,0.0606,1.09,72.1,162.1,11.9
2025-07-01T07:41:00+00:00,2019.7,82.97,347.4,13.52,382.4,21.2,673.8,0.0603,0.99,72.1,162.1,12.2
2025-07-01T07:42:00+00:00,2105.7,81.95,332.1,13.89,371.3,21.9,593.3,0.0608,1.00,72.1,162.1,12.3
2025-07-01T07:43:00+00:00,2133.3,83.11,342.7,13.42,388.1,20.3,632.0,0.0614,1.05,72.1,162.1,10.5
2025-07-01T07:44:00+00:00,2056.9,82.47,335.8,13.49,392.3,24.4,572.4,0.0613,1.06,72.1,162.1,10.7
2025-07-01T07:45:00+00:00,2004.5,80.98,354.1,13.88,387.1,24.7,615.4,0.0603,1.00,72.1,162.1,12.0
2025-07-01T07:46:00+00:00,2035.8,79.20,342.1,13.91,388.8,25.0,637.3,0.0605,1.02,72.1,162.1,10.7
2025-07-01T07:47:00+00:00,2001.9,82.50,340.6,13.98,385.7,24.7,666.8,0.0639,0.99,72.1,162.1,11.4
2025-07-01T07:48:00+00:00,2036.8,81.20,351.9,14.15,365.3,24.6,619.5,0.0600,0.96,72.1,162.1,11.3
2025-07-01T07:49:00+00:00,2206.3,82.28,353.5,13.94,397.6,21.0,586.7,0.0617,1.02,72.1,162.1,12.3
2025-07-01T07:50:00+00:00,2105.0,82.47,354.1,13.71,385.3,22.9,589.9,0.0613,1.07,72.1,162.1,11.9
2025-07-01T07:51:00+00:00,2102.9,83.28,354.0,14.01,382.1,20.8,638.1,0.0600,0.92,72.1,162.1,12.4
2025-07-01T07:52:00+00:00,2001.2,82.69,352.2,13.93,390.6,23.7,643.4,0.0629,0.98,72.1,162.1,13.1
2025-07-01T07:53:00+00:00,2172.9,80.38,344.1,13.86,392.7,23.2,645.9,0.0621,1.03,72.1,162.1,12.3
2025-07-01T07:54:00+00:00,2019.7,81.60,352.9,13.93,386.2,25.5,599.4,0.0601,0.98,72.1,162.1,13.8
2025-07-01T07:55:00+00:00,2108.7,81.47,355.9,13.77,393.8,20.6,595.0,0.0609,1.02,72.1,162.1,12.4
2025-07-01T07:56:00+00:00,898.0,82.29,361.2,13.89,332.4,22.2,559.0,0.0543,1.00,72.1,162.1,12.4
2025-07-01T07:57:00+00:00,1118.6,80.68,365.5,13.59,358.9,24.0,507.6,0.0567,1.00,72.1,162.1,11.2
2025-07-01T07:58:00+00:00,1033.7,77.44,356.8,13.82,347.6,23.2,509.1,0.0540,0.90,72.1,162.1,14.2
2025-07-01T07:59:00+00:00,998.9,79.20,358.1,13.91,339.6,21.3,570.9,0.0544,0.94,72.1,162.1,10.3
2025-07-01T08:00:00+00:00,917.4,80.68,363.7,13.80,354.6,22.3,570.0,0.0546,1.00,72.1,162.1,12.0
2025-07-01T08:01:00+00:00,1012.3,80.98,371.7,13.98,355.5,24.5,614.5,0.0622,0.91,72.1,162.1,11.1
2025-07-01T08:02:00+00:00,887.4,81.42,358.5,13.61,342.7,24.4,528.2,0.0563,0.95,72.1,162.1,11.0
2025-07-01T08:03:00+00:00,803.9,77.66,355.3,13.85,343.6,20.5,562.2,0.0539,1.01,72.1,162.1,13.1
2025-07-01T08:04:00+00:00,1080.1,79.57,355.1,13.66,354.3,23.1,576.2,0.0551,0.94,72.1,162.1,12.3
2025-07-01T14:00:00+00:00,1057.8,79.66,347.5,13.95,361.8,24.3,527.0,0.0544,0.92,72.1,162.1,11.2
2025-07-01T14:01:00+00:00,1019.4,80.30,344.4,13.73,353.7,23.2,597.5,0.0548,0.98,72.1,162.1,9.6
2025-07-01T14:02:00+00:00,1023.2,80.89,350.8,13.75,342.0,20.6,576.4,0.0603,0.92,72.1,162.1,12.9
2025-07-01T14:03:00+00:00,969.1,78.09,356.6,13.83,340.6,23.0,564.7,0.0565,0.89,72.1,162.1,11.9
2025-07-01T14:04:00+00:00,1057.6,74.76,355.1,13.76,362.4,23.8,563.8,0.0550,0.96,72.1,162.1,13.9
2025-07-01T14:05:00+00:00,944.5,78.30,352.4,13.87,325.9,22.2,537.3,0.0549,1.04,72.1,162.1,11.5
2025-07-01T14:06:00+00:00,1042.0,79.49,354.2,13.85,373.6,22.4,565.6,0.0582,1.00,72.1,162.1,12.2
2025-07-01T14:07:00+00:00,1073.0,79.99,366.4,13.88,357.9,20.4,561.3,0.0551,0.98,72.1,162.1,10.8
2025-07-01T14:08:00+00:00,972.8,77.99,361.8,13.88,360.5,23.1,578.7,0.0562,1.01,72.1,162.1,12.3
2025-07-01T14:09:00+00:00,816.4,76.91,363.3,13.72,340.5,22.7,504.5,0.0534,0.95,72.1,162.1,10.7
2025-07-01T14:10:00+00:00,1054.8,76.90,355.5,13.92,364.9,23.6,525.0,0.0591,0.99,72.1,162.1,12.5
2025-07-01T14:11:00+00:00,958.1,76.75,364.8,13.84,367.2,24.4,567.0,0.0550,1.03,72.1,162.1,10.8
2025-07-01T14:12:00+00:00,893.3,78.75,352.7,13.53,343.1,24.8,538.5,0.0538,0.94,72.1,162.1,11.1
2025-07-01T14:13:00+00:00,2026.6,81.50,351.1,13.80,397.3,23.1,573.5,0.0613,0.97,72.1,162.1,10.3
2025-07-01T14:14:00+00:00,2165.4,81.37,342.6,13.75,388.0,21.6,625.5,0.0611,0.99,72.1,162.1,12.4
2025-07-01T14:15:00+00:00,2026.3,83.40,346.7,14.01,406.3,21.9,593.5,0.0603,1.00,72.1,162.1,9.8
2025-07-01T14:16:00+00:00,1960.2,80.71,359.2,13.67,370.3,21.6,574.7,0.0588,0.90,72.1,162.1,12.7
2025-07-01T14:17:00+00:00,1989.8,80.56,345.4,13.74,373.1,23.4,611.7,0.0601,0.99,72.1,162.1,12.8
2025-07-01T14:18:00+00:00,2037.3,81.44,364.3,13.71,393.7,23.4,611.6,0.0607,1.02,72.1,162.1,11.6
2025-07-01T14:19:00+00:00,1825.8,80.07,355.5,13.87,383.5,23.4,605.3,0.0615,0.94,72.1,162.1,11.7
2025-07-01T14:20:00+00:00,1988.3,79.57,338.1,13.85,403.3,22.3,616.6,0.0692,0.97,72.1,162.1,12.1
2025-07-01T14:21:00+00:00,2029.9,81.79,356.2,14.00,397.2,22.7,554.3,0.0661,0.99,72.1,162.1,11.1
2025-07-01T14:22:00+00:00,2115.8,82.87,354.7,13.86,383.3,22.6,613.5,0.0608,0.99,72.1,162.1,10.5
2025-07-01T14:23:00+00:00,1935.5,85.22,344.5,13.72,378.8,22.9,589.8,0.0618,0.95,72.1,162.1,13.0
2025-07-01T14:24:00+00:00,2145.5,81.94,352.7,13.77,383.8,24.3,613.4,0.0641,0.97,72.1,162.1,10.4
2025-07-01T14:25:00+00:00,1927.2,84.96,343.0,13.72,386.8,22.5,598.0,0.0627,0.92,72.1,162.1,10.5
2025-07-01T14:26:00+00:00,2014.7,80.20,351.2,13.92,380.5,22.9,630.7,0.0605,1.01,72.1,162.1,12.0
2025-07-01T14:27:00+00:00,2033.2,83.32,352.5,13.70,392.3,27.2,610.6,0.0592,0.89,72.1,162.1,11.7
2025-07-01T14:28:00+00:00,2204.9,84.40,345.6,13.83,391.3,22.4,601.8,0.0637,0.94,72.1,162.1,13.4
2025-07-01T14:29:00+00:00,1988.9,81.08,349.0,13.62,385.7,23.7,620.0,0.0660,0.98,72.1,162.1,13.6
2025-07-01T14:30:00+00:00,2188.9,82.20,340.1,13.84,415.6,21.3,599.2,0.0622,0.96,72.1,162.1,12.8
2025-07-01T14:31:00+00:00,1965.8,82.20,344.5,13.96,365.4,22.3,699.1,0.0602,1.02,72.1,162.1,12.0
2025-07-01T14:32:00+00:00,2017.4,82.03,351.8,13.72,390.7,23.6,640.8,0.0602,0.97,72.1,162.1,13.2
2025-07-01T14:33:00+00:00,2245.7,83.42,354.5,13.91,396.4,22.1,575.2,0.0668,1.02,72.1,162.1,10.1
2025-07-01T14:34:00+00:00,1935.9,82.58,347.3,13.76,400.1,22.6,571.4,0.0604,1.05,72.1,162.1,11.5
2025-07-01T14:35:00+00:00,2037.8,83.06,361.1,13.74,376.2,24.0,581.9,0.0658,0.96,72.1,162.1,10.4
2025-07-01T14:36:00+00:00,1982.7,80.95,348.5,14.09,376.6,24.6,596.9,0.0603,1.00,72.1,162.1,12.1
2025-07-01T14:37:00+00:00,1852.9,84.38,348.6,13.86,352.5,22.6,649.8,0.0678,0.96,72.1,162.1,13.7
2025-07-01T14:38:00+00:00,2061.1,81.93,360.9,13.80,400.7,22.4,598.3,0.0601,0.97,72.1,162.1,11.7
2025-07-01T14:39:00+00:00,2113.1,81.82,349.1,13.82,390.3,22.4,627.3,0.0635,0.91,72.1,162.1,13.6
2025-07-01T14:40:00+00:00,1920.2,83.20,349.1,13.59,364.4,22.2,611.5,0.0606,0.99,72.1,162.1,12.7
2025-07-01T14:41:00+00:00,2016.3,80.68,339.8,14.07,371.7,24.0,553.3,0.0604,1.01,72.1,162.1,12.4
2025-07-01T14:42:00+00:00,1926.6,82.77,340.5,13.84,368.0,21.9,663.1,0.0641,1.00,72.1,162.1,12.6
2025-07-01T14:43:00+00:00,1903.2,81.36,358.1,13.89,381.0,24.6,596.7,0.0632,1.01,72.1,162.1,11.3
2025-07-01T14:44:00+00:00,2048.1,80.14,342.7,14.13,371.7,21.0,583.9,0.0642,0.97,72.1,162.1,12.4
2025-07-01T14:45:00+00:00,1865.3,82.75,334.5,13.72,356.0,23.8,551.5,0.0597,1.01,72.1,162.1,10.7
2025-07-01T14:46:00+00:00,2029.4,81.94,350.9,13.80,378.9,18.1,573.5,0.0601,0.97,72.1,162.1,11.1
2025-07-01T14:47:00+00:00,2089.5,81.20,346.3,13.83,373.4,23.2,613.0,0.0620,1.03,72.1,162.1,12.4
2025-07-01T14:48:00+00:00,2129.6,85.44,351.7,13.62,378.4,23.8,620.0,0.0629,1.02,72.1,162.1,12.4
2025-07-01T14:49:00+00:00,2016.3,82.57,345.9,13.78,389.7,22.4,608.0,0.0607,0.95,72.1,162.1,11.6
2025-07-01T14:50:00+00:00,1979.0,82.87,355.6,13.64,386.9,25.0,602.1,0.0683,0.93,72.1,162.1,13.0
2025-07-01T14:51:00+00:00,2171.1,83.71,349.1,13.73,390.0,19.4,587.8,0.0662,0.96,72.1,162.1,11.8
2025-07-01T14:52:00+00:00,2051.4,83.17,355.1,13.62,392.7,24.1,598.2,0.0612,1.06,72.1,162.1,12.0
2025-07-01T14:53:00+00:00,2098.3,83.90,332.4,13.61,374.9,21.0,599.9,0.0676,0.99,72.1,162.1,11.8
2025-07-01T14:54:00+00:00,1936.7,81.16,348.3,13.68,392.0,21.5,564.4,0.0644,0.91,72.1,162.1,11.2
2025-07-01T14:55:00+00:00,2010.5,82.92,353.6,13.84,392.7,22.8,608.7,0.0609,1.06,72.1,162.1,11.8
2025-07-01T14:56:00+00:00,2063.5,81.55,357.0,13.72,399.7,19.7,613.0,0.0683,1.04,72.1,162.1,12.5
2025-07-01T14:57:00+00:00,2051.4,84.94,347.1,14.02,376.1,23.2,614.6,0.0605,1.00,72.1,162.1,11.8
2025-07-01T14:58:00+00:00,1935.0,82.33,358.9,13.59,355.7,21.8,601.8,0.0589,0.90,72.1,162.1,12.3
2025-07-01T14:59:00+00:00,2076.2,82.35,337.2,13.89,397.0,23.6,561.8,0.0627,0.97,72.1,162.1,12.1
2025-07-01T15:00:00+00:00,2139.9,82.48,348.9,13.74,376.6,23.5,649.4,0.0607,0.98,72.1,162.1,11.4
2025-07-01T15:01:00+00:00,1936.5,80.21,343.2,13.90,375.1,21.5,580.9,0.0647,1.07,72.1,162.1,13.2
2025-07-01T15:02:00+00:00,2069.1,80.88,359.0,13.88,386.1,22.0,557.0,0.0655,1.00,72.1,162.1,10.7
2025-07-01T15:03:00+00:00,1979.7,81.56,362.6,13.59,396.4,24.7,569.7,0.0602,1.01,72.1,162.1,11.4
2025-07-01T15:04:00+00:00,2069.8,81.98,356.9,13.54,376.4,23.8,667.9,0.0598,0.92,72.1,162.1,11.5
2025-07-01T15:05:00+00:00,1855.4,80.25,346.5,13.86,379.4,21.8,556.6,0.0586,0.91,72.1,162.1,13.6
2025-07-01T15:06:00+00:00,2452.0,82.92,332.1,13.82,388.8,20.5,650.0,0.0622,0.97,72.1,162.1,11.5
2025-07-01T15:07:00+00:00,1875.6,81.33,339.8,13.97,356.8,23.6,590.3,0.0653,0.95,72.1,162.1,11.8
2025-07-01T15:08:00+00:00,2442.9,83.89,346.3,13.85,390.4,21.2,610.0,0.0624,0.98,72.1,162.1,12.5
2025-07-01T15:09:00+00:00,2011.2,84.66,352.8,13.72,385.5,21.8,604.3,0.0646,1.00,72.1,162.1,13.6
2025-07-01T15:10:00+00:00,2098.7,82.90,349.1,13.79,388.4,19.7,619.7,0.0612,1.05,72.1,162.1,12.8
2025-07-01T15:11:00+00:00,2343.0,82.66,342.1,13.98,386.5,24.6,637.2,0.0699,1.09,72.1,162.1,13.4
2025-07-01T15:12:00+00:00,1931.3,81.92,358.6,13.83,395.0,23.7,658.6,0.0587,0.86,72.1,162.1,11.1
2025-07-01T15:13:00+00:00,1973.6,81.06,338.3,13.73,383.8,21.9,590.0,0.0611,0.97,72.1,162.1,11.7
2025-07-01T15:14:00+00:00,2099.7,79.00,345.4,13.60,376.0,21.4,594.4,0.0616,0.96,72.1,162.1,12.7
2025-07-01T15:15:00+00:00,2051.6,82.16,342.3,13.94,384.2,26.5,576.7,0.0621,1.00,72.1,162.1,11.8
2025-07-01T15:16:00+00:00,2031.2,82.40,352.0,14.05,367.3,25.0,548.6,0.0635,0.98,72.1,162.1,12.3
2025-07-01T15:17:00+00:00,1872.5,80.97,336.9,13.65,383.3,23.5,559.1,0.0596,1.01,72.1,162.1,10.9
2025-07-01T15:18:00+00:00,2136.0,81.12,361.3,13.88,383.9,23.0,638.2,0.0663,0.98,72.1,162.1,10.7
2025-07-01T15:19:00+00:00,1810.8,83.38,359.8,13.67,370.1,22.0,649.2,0.0595,0.97,72.1,162.1,11.4
