timestamp,engine_rpm,coolant_temp_c,oil_pressure_kpa,battery_voltage_v,exhaust_gas_temp_c,oil_particulate_ppm,exhaust_nox_ppm,vibration_rms_g,wave_height_m,heading_deg,wind_direction_deg,wind_speed_kn
2025-05-01T06:22:00+00:00,1912.3,82.43,344.5,13.83,373.7,18.9,601.1,0.0605,0.92,180.9,90.9,9.3
2025-05-01T06:23:00+00:00,1946.9,80.35,348.7,13.85,361.8,14.7,594.9,0.0592,0.92,180.9,90.9,8.9
2025-05-01T06:24:00+00:00,1751.4,79.20,345.3,13.96,364.1,15.1,541.3,0.0568,0.79,180.9,90.9,12.5
2025-05-01T06:25:00+00:00,2141.2,84.29,352.7,14.09,393.1,17.0,624.7,0.0669,1.07,180.9,90.9,10.5
2025-05-01T06:26:00+00:00,2072.6,82.05,355.5,13.70,395.1,17.1,583.7,0.0631,0.89,180.9,90.9,10.8
2025-05-01T06:27:00+00:00,1906.1,80.80,346.7,13.76,367.8,18.7,606.2,0.0583,0.87,180.9,90.9,9.8
2025-05-01T06:28:00+00:00,2113.9,81.26,349.8,13.75,405.2,19.1,635.5,0.0613,0.96,180.9,90.9,11.0
2025-05-01T06:29:00+00:00,2020.2,82.58,345.6,13.66,380.8,16.0,600.3,0.0603,0.99,180.9,90.9,11.4
2025-05-01T06:30:00+00:00,1945.3,82.38,357.7,13.97,371.1,16.9,575.0,0.0596,0.97,180.9,90.9,13.2
2025-05-01T06:31:00+00:00,1930.9,85.03,352.1,13.83,386.3,15.4,586.6,0.0690,0.97,180.9,90.9,10.9
2025-05-01T06:32:00+00:00,2073.3,82.32,342.2,13.90,387.5,14.5,561.1,0.0628,0.94,180.9,90.9,11.5
2025-05-01T06:33:00+00:00,1993.6,82.80,353.8,14.06,362.6,16.2,554.7,0.0590,0.88,180.9,90.9,9.8
2025-05-01T06:34:00+00:00,1973.7,81.63,347.0,13.75,373.2,17.8,634.2,0.0599,0.92,180.9,90.9,11.0
2025-05-01T06:35:00+00:00,2113.6,84.18,363.7,13.74,378.8,16.6,671.3,0.0633,0.95,180.9,90.9,10.9
2025-05-01T06:36:00+00:00,1897.6,83.09,340.5,13.87,370.0,13.7,602.6,0.0584,0.87,180.9,90.9,10.0
2025-05-01T06:37:00+00:00,1853.8,80.98,345.6,13.52,366.9,15.6,550.9,0.0623,0.95,180.9,90.9,11.2
2025-05-01T06:38:00+00:00,2057.0,81.38,357.8,13.80,367.9,16.3,575.1,0.0598,0.94,180.9,90.9,9.6
2025-05-01T06:39:00+00:00,1926.3,80.34,348.9,13.85,381.9,12.9,623.5,0.0586,0.88,180.9,90.9,9.7
2025-05-01T06:40:00+00:00,1954.6,82.44,354.6,13.79,384.7,15.6,580.7,0.0587,0.87,180.9,90.9,10.4
2025-05-01T06:41:00+00:00,1747.4,82.02,367.8,13.81,359.2,17.8,594.6,0.0626,1.00,180.9,90.9,11.0
2025-05-01T06:42:00+00:00,1918.8,83.11,351.1,13.78,361.1,13.8,621.6,0.0597,0.99,180.9,90.9,13.7
2025-05-01T06:43:00+00:00,1992.2,81.87,346.7,13.85,374.5,13.7,641.6,0.0595,0.93,180.9,90.9,11.1
2025-05-01T06:44:00+00:00,1960.3,80.93,346.5,13.72,348.6,16.3,609.7,0.0602,1.01,180.9,90.9,11.4
2025-05-01T06:45:00+00:00,2263.3,83.26,346.7,13.79,395.0,16.7,589.5,0.0611,0.95,180.9,90.9,12.0
2025-05-01T06:46:00+00:00,2050.0,81.49,348.0,13.54,372.3,13.8,632.3,0.0601,0.97,180.9,90.9,11.1
2025-05-01T06:47:00+00:00,2217.4,80.89,354.3,13.72,396.3,14.4,640.0,0.0605,0.91,180.9,90.9,12.6
2025-05-01T06:48:00+00:00,2047.1,82.11,359.9,13.73,391.7,14.8,579.5,0.0605,1.00,180.9,90.9,12.6
2025-05-01T06:49:00+00:00,1955.1,82.94,345.0,13.96,372.7,15.9,619.5,0.0596,0.97,180.9,90.9,10.0
2025-05-01T06:50:00+00:00,2069.6,82.33,364.5,13.62,386.5,12.2,654.2,0.0603,0.98,180.9,90.9,11.3
2025-05-01T06:51:00+00:00,1899.0,83.03,350.5,13.61,385.1,14.8,612.1,0.0615,1.04,180.9,90.9,12.7
2025-05-01T06:52:00+00:00,2030.2,79.91,337.3,13.84,377.0,15.0,619.3,0.0612,0.97,180.9,90.9,13.6
2025-05-01T06:53:00+00:00,1968.5,86.46,349.8,13.74,371.4,14.4,594.8,0.0602,0.92,180.9,90.9,10.4
2025-05-01T06:54:00+00:00,1703.3,79.29,345.2,13.85,383.2,15.1,591.8,0.0575,0.87,180.9,90.9,12.0
2025-05-01T06:55:00+00:00,2095.4,84.47,343.3,13.68,372.3,15.2,584.9,0.0724,0.89,180.9,90.9,10.1
2025-05-01T06:56:00+00:00,2028.0,84.21,357.0,13.92,376.0,16.3,608.0,0.0601,0.98,180.9,90.9,13.1
2025-05-01T06:57:00+00:00,1877.3,81.01,363.0,13.78,366.7,14.9,613.7,0.0586,0.91,180.9,90.9,10.5
2025-05-01T06:58:00+00:00,2095.6,82.27,346.3,13.82,373.0,11.2,624.7,0.0600,0.94,180.9,90.9,11.0
2025-05-01T06:59:00+00:00,1877.4,82.63,334.2,13.87,386.4,17.4,564.4,0.0629,1.01,180.9,90.9,11.0
2025-05-01T07:00:00+00:00,2135.8,82.19,346.8,13.87,362.0,15.2,543.2,0.0676,1.02,180.9,90.9,12.0
2025-05-01T07:01:00+00:00,2056.0,83.49,343.8,13.74,397.0,14.4,611.0,0.0617,0.88,180.9,90.9,10.9
2025-05-01T07:02:00+00:00,1936.4,83.18,340.4,13.95,390.6,17.8,570.6,0.0665,0.95,180.9,90.9,10.8
2025-05-01T07:03:00+00:00,1926.6,81.20,371.1,13.94,384.9,15.3,656.4,0.0631,1.02,180.9,90.9,10.9
2025-05-01T07:04:00+00:00,2111.5,84.42,351.1,13.81,381.7,15.5,589.9,0.0602,0.94,180.9,90.9,9.9
2025-05-01T07:05:00+00:00,2009.2,82.52,350.5,13.86,367.7,14.5,583.8,0.0613,0.99,180.9,90.9,12.9
2025-05-01T07:06:00+00:00,2166.3,80.17,347.3,13.74,386.0,15.6,585.0,0.0636,0.96,180.9,90.9,11.2
2025-05-01T07:07:00+00:00,1884.7,82.52,349.1,13.85,370.1,15.4,589.1,0.0584,0.89,180.9,90.9,10.3
2025-05-01T07:08:00+00:00,1938.9,80.63,339.3,13.68,387.7,17.3,607.9,0.0624,0.91,180.9,90.9,11.5
2025-05-01T07:09:00+00:00,2189.1,83.36,354.3,13.90,386.6,15.2,597.1,0.0600,0.86,180.9,90.9,10.6
2025-05-01T07:10:00+00:00,1975.9,82.56,356.8,13.75,386.8,16.2,651.2,0.0602,0.89,180.9,90.9,9.1
2025-05-01T07:11:00+00:00,2144.4,85.30,337.8,13.81,382.8,12.8,572.4,0.0638,0.98,180.9,90.9,8.2
2025-05-01T07:12:00+00:00,2466.8,82.26,338.8,13.70,401.5,12.7,618.0,0.0672,0.99,180.9,90.9,10.8
2025-05-01T07:13:00+00:00,2186.8,84.20,341.0,13.82,388.8,16.6,618.8,0.0609,0.97,180.9,90.9,10.3
2025-05-01T07:14:00+00:00,2031.9,81.82,361.7,13.68,380.9,14.9,548.7,0.0605,0.91,180.9,90.9,9.3
2025-05-01T07:15:00+00:00,2404.6,85.79,355.6,13.71,395.1,14.5,633.6,0.0624,1.00,180.9,90.9,11.3
2025-05-01T07:16:00+00:00,2049.4,84.05,356.3,14.08,397.1,17.7,628.2,0.0601,0.97,180.9,90.9,9.3
2025-05-01T07:17:00+00:00,2032.0,81.10,349.6,13.78,385.5,14.0,686.2,0.0625,0.92,180.9,90.9,12.1
2025-05-01T07:18:00+00:00,2437.9,86.19,341.8,13.96,386.1,15.7,687.0,0.0742,0.90,180.9,90.9,10.3
2025-05-01T07:19:00+00:00,2190.0,80.93,348.9,14.01,392.7,14.6,589.2,0.0602,0.85,180.9,90.9,11.7
2025-05-01T07:20:00+00:00,2410.7,84.90,358.8,13.76,385.1,14.9,639.8,0.0697,1.02,180.9,90.9,10.0
2025-05-01T07:21:00+00:00,2490.4,80.89,355.1,13.70,395.9,14.0,560.7,0.0623,0.96,180.9,90.9,10.3
2025-05-01T07:22:00+00:00,2173.3,81.33,343.7,13.98,372.6,15.1,591.0,0.0607,0.95,180.9,90.9,10.9
2025-05-01T07:23:00+00:00,1952.8,80.62,349.3,13.90,397.5,14.7,552.1,0.0598,0.98,180.9,90.9,11.4
2025-05-01T07:24:00+00:00,1932.1,81.69,338.8,14.01,388.6,13.8,534.2,0.0613,0.89,180.9,90.9,12.3
2025-05-01T07:25:00+00:00,2101.9,81.56,350.0,13.69,362.8,15.9,641.8,0.0602,0.95,180.9,90.9,10.6
2025-05-01T07:26:00+00:00,1916.8,84.77,342.7,13.92,376.2,18.1,577.2,0.0587,0.89,180.9,90.9,10.5
2025-05-01T07:27:00+00:00,2209.5,80.61,353.7,13.87,367.3,19.3,679.2,0.0604,0.90,180.9,90.9,11.8
2025-05-01T07:28:00+00:00,2121.9,83.59,337.9,14.11,397.3,13.1,565.0,0.0622,0.95,180.9,90.9,10.3
2025-05-01T07:29:00+00:00,2009.2,82.19,333.4,13.95,395.0,18.5,603.0,0.0649,0.93,180.9,90.9,11.4
2025-05-01T07:30:00+00:00,2330.6,81.31,365.8,13.79,386.2,13.9,572.1,0.0619,0.97,180.9,90.9,10.1
2025-05-01T07:31:00+00:00,2121.4,82.63,352.3,13.78,374.6,14.9,618.9,0.0605,0.96,180.9,90.9,12.1
2025-05-01T07:32:00+00:00,2026.7,84.84,350.6,14.00,397.5,13.1,670.5,0.0633,0.97,180.9,90.9,11.4
2025-05-01T07:33:00+00:00,2499.3,82.10,352.2,13.62,378.1,17.5,657.4,0.0650,0.95,180.9,90.9,10.9
2025-05-01T07:34:00+00:00,2433.2,85.27,336.8,13.58,419.1,17.2,633.5,0.0613,0.87,180.9,90.9,10.8
2025-05-01T07:35:00+00:00,2404.8,83.81,330.0,13.86,386.1,12.9,616.6,0.0618,0.94,180.9,90.9,11.0
2025-05-01T07:36:00+00:00,2439.2,86.60,348.3,13.83,377.6,14.6,593.1,0.0671,0.92,180.9,90.9,10.6
2025-05-01T07:37:00+00:00,2245.3,82.98,343.4,13.70,368.8,13.6,599.2,0.0631,0.95,180.9,90.9,11.2
2025-05-01T07:38:00+00:00,2055.5,84.96,353.4,13.96,391.0,12.6,606.9,0.0603,0.98,180.9,90.9,10.6
2025-05-01T07:39:00+00:00,1946.7,82.90,355.6,13.77,374.3,12.5,604.7,0.0594,0.94,180.9,90.9,11.9
2025-05-01T07:40:00+00:00,1929.9,84.05,342.3,13.75,373.9,14.6,579.1,0.0646,0.95,180.9,90.9,11.8
2025-05-01T07:41:00+00:00,1950.6,82.12,354.2,13.99,382.1,16.0,529.2,0.0723,1.01,180.9,90.9,10.7
2025-05-01T07:42:00+00:00,1976.3,82.31,342.6,13.71,387.2,15.7,552.0,0.0647,1.00,180.9,90.9,13.1
2025-05-01T07:43:00+00:00,1963.1,80.13,354.3,14.06,384.4,15.3,620.3,0.0701,0.89,180.9,90.9,10.3
2025-05-01T07:44:00+00:00,2262.4,82.36,346.5,13.66,392.2,15.6,570.1,0.0623,1.04,180.9,90.9,10.8
2025-05-01T07:45:00+00:00,2077.3,82.08,348.7,13.68,377.5,15.5,602.6,0.0596,0.90,180.9,90.9,12.4
2025-05-01T07:46:00+00:00,1919.0,81.83,368.1,13.67,386.8,13.3,554.2,0.0674,1.04,180.9,90.9,10.9
2025-05-01T07:47:00+00:00,2265.2,83.73,351.8,13.79,405.5,16.8,610.7,0.0607,0.88,180.9,90.9,12.3
2025-05-01T07:48:00+00:00,1944.9,81.46,359.3,13.71,383.8,16.7,598.1,0.0594,0.95,180.9,90.9,11.0
2025-05-01T07:49:00+00:00,1928.5,79.46,362.0,13.77,379.8,12.2,591.1,0.0645,0.90,180.9,90.9,9.5
2025-05-01T07:50:00+00:00,2062.0,79.41,359.7,13.86,382.4,13.1,624.2,0.0658,1.06,180.9,90.9,12.3
2025-05-01T07:51:00+00:00,2004.2,81.08,348.3,13.90,388.0,15.3,605.6,0.0595,0.93,180.9,90.9,11.0
2025-05-01T07:52:00+00:00,1989.6,81.52,360.0,13.82,391.9,16.3,648.8,0.0591,0.90,180.9,90.9,11.1
2025-05-01T07:53:00+00:00,1976.4,80.94,339.7,13.68,380.2,14.2,545.0,0.0597,0.96,180.9,90.9,11.4
2025-05-01T07:54:00+00:00,1876.9,81.43,357.3,13.88,391.7,15.3,630.2,0.0587,0.93,180.9,90.9,9.1
2025-05-01T07:55:00+00:00,2067.9,81.66,354.7,13.89,386.1,18.2,622.1,0.0652,0.94,180.9,90.9,11.4
2025-05-01T07:56:00+00:00,2017.5,84.52,340.6,14.20,396.3,15.2,655.3,0.0664,1.01,180.9,90.9,10.1
2025-05-01T07:57:00+00:00,1814.6,81.02,358.8,13.89,390.7,14.1,604.6,0.0583,0.89,180.9,90.9,12.9
2025-05-01T07:58:00+00:00,2029.4,81.95,357.4,13.59,377.4,15.9,602.9,0.0597,0.92,180.9,90.9,12.2
2025-05-01T07:59:00+00:00,2145.4,79.95,349.9,13.74,395.8,16.4,575.7,0.0607,0.92,180.9,90.9,10.1
2025-05-01T08:00:00+00:00,2041.9,80.84,357.4,13.64,395.3,16.7,652.7,0.0656,0.90,180.9,90.9,9.6
2025-05-01T08:01:00+00:00,2084.9,82.28,333.6,13.61,379.5,16.3,533.2,0.0595,0.88,180.9,90.9,10.6
2025-05-01T08:02:00+00:00,1781.3,83.53,331.0,13.84,367.7,12.9,579.9,0.0584,0.93,180.9,90.9,11.1
2025-05-01T08:03:00+00:00,2117.7,83.39,360.3,13.79,382.7,17.1,585.4,0.0606,0.98,180.9,90.9,10.2
2025-05-01T08:04:00+00:00,1865.0,83.77,357.5,13.89,369.1,15.0,596.3,0.0694,1.03,180.9,90.9,11.1
2025-05-01T08:05:00+00:00,2216.5,82.32,355.7,13.97,411.9,12.7,631.3,0.0613,1.00,180.9,90.9,11.1
2025-05-01T08:06:00+00:00,1973.2,83.31,353.6,13.90,382.1,12.3,573.4,0.0586,0.86,180.9,90.9,10.5
2025-05-01T08:07:00+00:00,2163.2,81.90,348.6,13.98,363.3,17.8,656.1,0.0616,0.95,180.9,90.9,12.1
2025-05-01T08:08:00+00:00,2198.8,81.54,347.1,13.77,391.8,12.8,654.4,0.0669,0.93,180.9,90.9,10.8
2025-05-01T08:09:00+00:00,1870.4,83.07,350.5,13.79,369.6,18.5,609.3,0.0597,0.93,180.9,90.9,12.3
2025-05-01T08:10:00+00:00,2130.8,85.13,349.7,13.63,374.3,12.1,605.6,0.0606,0.98,180.9,90.9,11.9
2025-05-01T08:11:00+00:00,1915.8,81.96,335.3,13.77,372.4,14.7,640.9,0.0670,0.94,180.9,90.9,10.4
2025-05-01T08:12:00+00:00,2010.5,81.32,356.7,13.82,372.3,17.7,553.7,0.0686,1.00,180.9,90.9,11.2
2025-05-01T08:13:00+00:00,2031.6,82.49,354.4,14.06,373.3,12.9,625.9,0.0603,0.96,180.9,90.9,12.0
2025-05-01T08:14:00+00:00,2160.4,84.87,341.6,13.99,378.4,14.6,608.6,0.0634,0.94,180.9,90.9,11.7
2025-05-01T08:15:00+00:00,2012.4,80.35,344.5,13.75,385.1,15.4,556.2,0.0595,0.92,180.9,90.9,10.4
2025-05-01T08:16:00+00:00,1819.1,81.77,341.1,13.97,395.5,14.5,627.6,0.0599,0.95,180.9,90.9,10.9
2025-05-01T08:17:00+00:00,2146.1,81.81,347.9,13.71,381.0,14.7,588.4,0.0669,0.96,180.9,90.9,11.7
2025-05-01T08:18:00+00:00,2157.7,81.55,357.4,13.91,397.5,13.9,585.2,0.0617,1.07,180.9,90.9,11.8
2025-05-01T08:19:00+00:00,1975.0,81.27,356.7,13.70,383.6,16.4,580.2,0.0598,0.97,180.9,90.9,12.6
2025-05-01T08:20:00+00:00,1833.7,81.29,344.0,13.97,376.0,14.6,546.7,0.0588,0.95,180.9,90.9,11.6
2025-05-01T08:21:00+00:00,2052.2,80.55,351.1,13.94,381.8,13.1,613.7,0.0606,0.99,180.9,90.9,8.7
2025-05-01T08:22:00+00:00,1898.6,82.74,341.6,13.59,375.4,14.5,595.6,0.0623,0.92,180.9,90.9,10.7
2025-05-01T08:23:00+00:00,2026.1,81.74,339.2,13.86,386.6,13.6,605.0,0.0599,0.96,180.9,90.9,9.5
2025-05-01T08:24:00+00:00,2083.4,81.50,358.4,13.84,385.9,14.8,600.4,0.0598,0.91,180.9,90.9,9.4
2025-05-01T08:25:00+00:00,1905.8,81.18,346.0,13.51,361.7,16.8,613.1,0.0591,0.94,180.9,90.9,11.9
2025-05-01T08:26:00+00:00,2036.7,87.91,347.3,13.72,399.9,13.2,560.0,0.0599,0.94,180.9,90.9,10.8
2025-05-01T08:27:00+00:00,2168.7,84.93,347.9,13.91,383.5,12.6,637.2,0.0657,1.02,180.9,90.9,10.2
2025-05-01T08:28:00+00:00,1903.1,83.15,350.2,13.69,386.3,14.0,608.7,0.0596,0.99,180.9,90.9,10.9
2025-05-01T08:29:00+00:00,2008.2,83.14,357.8,13.71,379.9,14.9,615.0,0.0599,0.96,180.9,90.9,12.3
2025-05-01T08:30:00+00:00,2053.5,81.78,353.6,13.89,396.8,13.6,597.5,0.0655,0.94,180.9,90.9,10.7
2025-05-01T08:31:00+00:00,1862.6,83.78,346.3,13.73,370.1,16.1,598.5,0.0585,0.90,180.9,90.9,11.1
2025-05-01T08:32:00+00:00,1035.1,79.61,367.1,13.85,375.9,15.6,585.4,0.0615,0.96,180.9,90.9,11.4
2025-05-01T08:33:00+00:00,1011.9,80.62,359.5,13.63,358.1,16.2,586.3,0.0556,0.96,180.9,90.9,10.4
2025-05-01T08:34:00+00:00,945.1,76.27,353.9,13.71,337.6,14.9,553.9,0.0573,0.97,180.9,90.9,12.2
2025-05-01T08:35:00+00:00,938.1,78.04,374.1,13.93,362.7,15.1,562.0,0.0606,0.89,180.9,90.9,10.9
2025-05-01T08:36:00+00:00,1056.5,81.39,367.9,13.86,352.2,15.1,525.0,0.0552,1.01,180.9,90.9,11.7
2025-05-01T08:37:00+00:00,873.1,79.98,359.1,13.57,356.9,16.0,577.7,0.0556,0.91,180.9,90.9,11.7
2025-05-01T08:38:00+00:00,1019.5,81.43,356.8,13.81,339.1,13.2,551.3,0.0562,0.99,180.9,90.9,10.7
2025-05-01T08:39:00+00:00,979.3,79.92,368.1,13.85,346.1,14.9,550.8,0.0544,0.97,180.9,90.9,10.2
2025-05-01T08:40:00+00:00,909.2,80.39,355.8,13.83,364.3,13.8,547.8,0.0606,0.99,180.9,90.9,12.3
2025-05-01T08:41:00+00:00,1025.4,79.07,351.9,14.03,341.0,15.3,553.9,0.0626,0.96,180.9,90.9,9.7
2025-05-01T08:42:00+00:00,1118.5,78.96,361.2,13.88,332.6,15.7,510.0,0.0563,0.98,180.9,90.9,11.6
2025-05-01T08:43:00+00:00,956.3,78.79,357.6,13.66,343.0,18.4,596.9,0.0534,0.88,180.9,90.9,11.3
2025-05-01T08:44:00+00:00,1054.5,80.33,353.5,13.91,358.5,14.3,504.3,0.0543,0.92,180.9,90.9,11.3
2025-05-01T14:00:00+00:00,1096.4,79.08,351.2,13.65,343.0,14.7,528.9,0.0599,0.96,180.9,90.9,11.0
2025-05-01T14:01:00+00:00,955.1,79.34,358.5,13.92,334.9,16.6,536.1,0.0532,0.87,180.9,90.9,11.6
2025-05-01T14:02:00+00:00,1072.5,80.13,352.7,13.81,386.6,14.2,517.8,0.0544,0.86,180.9,90.9,9.9
2025-05-01T14:03:00+00:00,995.4,77.54,348.6,13.78,344.1,15.6,525.8,0.0547,0.99,180.9,90.9,10.7
2025-05-01T14:04:00+00:00,1104.2,79.58,356.9,13.55,337.7,15.2,610.3,0.0618,0.90,180.9,90.9,10.5
2025-05-01T14:05:00+00:00,919.0,80.12,358.0,13.61,335.1,12.7,525.2,0.0547,0.99,180.9,90.9,9.5
2025-05-01T14:06:00+00:00,1006.2,81.92,358.1,13.81,355.2,15.0,583.5,0.0542,0.93,180.9,90.9,10.9
2025-05-01T14:07:00+00:00,1035.1,79.52,363.4,14.09,372.4,14.8,564.1,0.0546,0.92,180.9,90.9,11.4
2025-05-01T14:08:00+00:00,986.4,79.23,355.9,13.93,354.6,14.8,534.8,0.0542,0.94,180.9,90.9,9.7
2025-05-01T14:09:00+00:00,904.3,78.58,356.8,13.92,338.0,13.2,542.7,0.0534,0.92,180.9,90.9,10.7
2025-05-01T14:10:00+00:00,1059.1,80.03,349.2,13.74,363.6,14.2,560.1,0.0542,0.91,180.9,90.9,11.8
2025-05-01T14:11:00+00:00,804.1,77.30,353.2,14.05,357.7,15.7,594.2,0.0537,0.97,180.9,90.9,13.3
2025-05-01T14:12:00+00:00,1034.6,80.17,359.2,13.55,367.6,11.9,563.3,0.0544,0.92,180.9,90.9,12.2
2025-05-01T14:13:00+00:00,946.1,78.01,357.9,13.82,362.8,16.1,539.4,0.0542,0.95,180.9,90.9,10.6
2025-05-01T14:14:00+00:00,2085.2,82.38,343.2,13.98,393.8,15.4,627.3,0.0602,0.94,180.9,90.9,9.5
2025-05-01T14:15:00+00:00,1963.4,78.06,360.2,13.73,385.8,16.0,591.4,0.0678,0.97,180.9,90.9,10.4
2025-05-01T14:16:00+00:00,2088.1,84.25,337.3,13.90,383.8,15.7,599.1,0.0645,0.92,180.9,90.9,11.9
2025-05-01T14:17:00+00:00,2235.1,81.78,346.8,13.70,384.2,14.8,628.6,0.0618,0.98,180.9,90.9,12.1
2025-05-01T14:18:00+00:00,1833.0,82.96,358.6,13.95,375.4,18.1,569.1,0.0655,0.96,180.9,90.9,12.2
2025-05-01T14:19:00+00:00,1855.0,79.03,357.8,13.64,394.0,14.9,581.8,0.0586,0.91,180.9,90.9,10.1
2025-05-01T14:20:00+00:00,2091.3,82.55,358.8,13.88,403.5,15.3,618.0,0.0608,1.03,180.9,90.9,11.0
2025-05-01T14:21:00+00:00,2020.6,84.09,355.0,13.72,394.1,16.3,595.6,0.0602,0.95,180.9,90.9,11.8
2025-05-01T14:22:00+00:00,1876.7,81.97,361.6,13.74,388.4,16.0,609.5,0.0599,1.00,180.9,90.9,10.6
2025-05-01T14:23:00+00:00,2070.3,83.11,337.9,13.66,390.7,17.3,629.5,0.0608,0.93,180.9,90.9,10.0
2025-05-01T14:24:00+00:00,1955.1,80.94,353.9,14.06,380.3,16.3,602.1,0.0599,0.95,180.9,90.9,10.5
2025-05-01T14:25:00+00:00,2173.0,82.30,348.6,13.94,385.6,14.8,559.1,0.0594,0.83,180.9,90.9,11.2
2025-05-01T14:26:00+00:00,1952.3,80.98,357.6,13.81,386.8,17.1,599.7,0.0631,0.87,180.9,90.9,10.9
2025-05-01T14:27:00+00:00,2046.3,83.41,345.3,13.94,384.6,14.7,592.9,0.0738,0.97,180.9,90.9,11.2
2025-05-01T14:28:00+00:00,2180.4,81.90,358.8,13.63,377.2,18.5,622.2,0.0612,1.00,180.9,90.9,11.6
2025-05-01T14:29:00+00:00,2209.3,81.97,339.0,13.74,373.1,16.0,636.4,0.0610,0.96,180.9,90.9,9.7
2025-05-01T14:30:00+00:00,1989.7,81.97,369.4,14.02,381.4,15.2,634.9,0.0598,0.96,180.9,90.9,10.5
2025-05-01T14:31:00+00:00,1882.7,83.85,366.9,13.90,378.1,13.5,571.6,0.0606,0.99,180.9,90.9,11.3
2025-05-01T14:32:00+00:00,1995.8,86.14,333.2,13.72,382.0,14.6,592.4,0.0605,1.04,180.9,90.9,11.1
2025-05-01T14:33:00+00:00,2119.6,83.12,359.4,13.62,373.1,15.0,572.3,0.0601,0.93,180.9,90.9,12.9
2025-05-01T14:34:00+00:00,1954.5,78.77,370.2,13.77,392.5,15.7,589.5,0.0612,0.99,180.9,90.9,10.4
2025-05-01T14:35:00+00:00,2085.2,80.06,353.0,13.92,390.6,13.5,593.2,0.0604,0.99,180.9,90.9,11.9
2025-05-01T14:36:00+00:00,2179.1,82.91,351.1,13.99,392.9,15.4,623.2,0.0637,0.96,180.9,90.9,10.0
2025-05-01T14:37:00+00:00,2246.7,80.48,348.3,14.02,376.5,14.3,635.3,0.0614,0.99,180.9,90.9,12.3
2025-05-01T14:38:00+00:00,2114.0,82.63,350.7,13.79,377.5,16.0,627.8,0.0605,0.97,180.9,90.9,9.0
2025-05-01T14:39:00+00:00,1983.2,82.05,333.2,13.78,384.2,13.1,594.8,0.0604,1.03,180.9,90.9,10.6
