timestamp,engine_rpm,coolant_temp_c,oil_pressure_kpa,battery_voltage_v,exhaust_gas_temp_c,oil_particulate_ppm,exhaust_nox_ppm,vibration_rms_g,wave_height_m,heading_deg,wind_direction_deg,wind_speed_kn
2025-12-01T07:07:00+00:00,2311.6,101.19,296.3,13.51,456.4,26.0,605.3,0.1667,0.60,15.7,105.7,7.7
2025-12-01T07:08:00+00:00,2104.0,105.46,279.2,13.90,442.1,27.3,674.4,0.1737,0.50,15.7,105.7,8.5
2025-12-01T07:09:00+00:00,2244.5,101.67,286.5,13.77,433.8,25.5,548.6,0.1633,0.53,15.7,105.7,9.4
2025-12-01T07:10:00+00:00,2126.6,102.28,293.1,13.96,435.8,28.6,603.1,0.1610,0.52,15.7,105.7,8.0
2025-12-01T07:11:00+00:00,1928.0,103.32,286.2,13.79,428.3,29.8,592.7,0.1681,0.51,15.7,105.7,10.7
2025-12-01T07:12:00+00:00,1913.6,102.41,275.2,13.56,415.2,27.5,598.7,0.1653,0.51,15.7,105.7,8.3
2025-12-01T07:13:00+00:00,1974.4,103.25,285.8,13.69,448.1,28.0,608.1,0.1594,0.44,15.7,105.7,7.7
2025-12-01T07:14:00+00:00,1899.8,101.13,288.1,13.97,420.2,28.5,591.5,0.1630,0.47,15.7,105.7,8.0
2025-12-01T07:15:00+00:00,2045.5,101.99,288.3,13.73,447.1,27.8,556.4,0.1663,0.53,15.7,105.7,9.1
2025-12-01T07:16:00+00:00,2009.6,102.07,294.2,13.58,419.2,27.8,590.1,0.1609,0.57,15.7,105.7,9.2
2025-12-01T07:17:00+00:00,2427.0,103.47,297.3,13.59,428.4,25.1,602.5,0.1676,0.57,15.7,105.7,8.5
2025-12-01T07:18:00+00:00,1919.8,102.28,271.1,13.69,447.2,26.5,616.6,0.1635,0.51,15.7,105.7,7.8
2025-12-01T07:19:00+00:00,2096.4,99.51,268.3,13.72,445.8,26.2,585.2,0.1603,0.46,15.7,105.7,9.8
2025-12-01T07:20:00+00:00,1925.5,103.71,280.8,13.79,432.9,26.3,632.5,0.1618,0.56,15.7,105.7,9.3
2025-12-01T07:21:00+00:00,2167.8,104.30,279.3,13.68,455.4,26.2,629.3,0.1658,0.54,15.7,105.7,10.5
2025-12-01T07:22:00+00:00,2483.6,102.62,287.1,14.01,454.7,25.5,634.4,0.1639,0.60,15.7,105.7,6.6
2025-12-01T07:23:00+00:00,1851.9,103.17,274.2,13.65,410.8,27.8,579.5,0.1634,0.52,15.7,105.7,9.2
2025-12-01T07:24:00+00:00,2148.1,101.29,287.2,13.57,441.9,27.2,582.8,0.1618,0.60,15.7,105.7,8.0
2025-12-01T07:25:00+00:00,1975.0,100.61,278.2,13.64,442.9,26.2,579.0,0.1597,0.46,15.7,105.7,6.8
2025-12-01T07:26:00+00:00,2378.1,104.66,296.1,13.84,441.1,25.8,621.7,0.1622,0.49,15.7,105.7,8.0
2025-12-01T07:27:00+00:00,2092.7,98.35,291.0,13.89,430.0,25.0,615.7,0.1675,0.68,15.7,105.7,6.1
2025-12-01T07:28:00+00:00,2191.4,101.46,285.5,13.85,436.1,25.2,573.3,0.1622,0.59,15.7,105.7,7.2
2025-12-01T07:29:00+00:00,2527.9,104.46,285.7,13.63,432.0,28.3,618.7,0.1646,0.59,15.7,105.7,10.4
2025-12-01T07:30:00+00:00,2072.7,104.36,298.0,13.81,449.2,28.6,562.4,0.1709,0.54,15.7,105.7,8.8
2025-12-01T07:31:00+00:00,1809.3,101.21,287.9,13.64,413.2,26.2,604.4,0.1649,0.49,15.7,105.7,8.3
2025-12-01T07:32:00+00:00,1969.2,101.26,278.0,13.61,440.8,28.6,574.8,0.1645,0.57,15.7,105.7,7.3
2025-12-01T07:33:00+00:00,2079.4,104.97,289.4,14.00,455.6,29.4,555.2,0.1614,0.58,15.7,105.7,7.7
2025-12-01T07:34:00+00:00,2080.3,102.72,290.9,14.03,447.5,27.1,628.1,0.1634,0.55,15.7,105.7,9.4
2025-12-01T07:35:00+00:00,2043.4,101.80,279.2,13.88,447.3,28.8,629.0,0.1644,0.57,15.7,105.7,9.0
2025-12-01T07:36:00+00:00,1937.5,101.53,279.7,13.97,418.2,25.0,626.8,0.1600,0.50,15.7,105.7,8.4
2025-12-01T07:37:00+00:00,2136.8,104.82,290.8,13.58,437.5,25.0,638.5,0.1629,0.58,15.7,105.7,7.8
2025-12-01T07:38:00+00:00,2177.5,101.68,283.7,13.88,465.7,26.0,589.4,0.1612,0.50,15.7,105.7,9.0
2025-12-01T07:39:00+00:00,2056.0,101.47,284.0,13.86,437.3,29.2,647.3,0.1695,0.55,15.7,105.7,9.6
2025-12-01T07:40:00+00:00,2065.8,100.09,282.7,13.99,442.8,26.6,624.8,0.1608,0.52,15.7,105.7,8.6
2025-12-01T07:41:00+00:00,2137.0,102.71,290.0,13.76,452.5,28.1,567.4,0.1617,0.54,15.7,105.7,6.3
2025-12-01T07:42:00+00:00,1761.4,100.41,289.0,13.89,439.4,24.8,617.7,0.1633,0.52,15.7,105.7,8.5
2025-12-01T07:43:00+00:00,2068.7,102.07,287.7,13.93,437.4,27.1,575.0,0.1608,0.53,15.7,105.7,5.5
2025-12-01T07:44:00+00:00,2075.3,101.93,300.1,14.06,442.3,27.0,627.9,0.1650,0.43,15.7,105.7,7.1
2025-12-01T07:45:00+00:00,2165.4,102.19,291.6,13.80,453.3,29.2,589.8,0.1668,0.52,15.7,105.7,8.6
2025-12-01T07:46:00+00:00,1980.5,103.15,295.1,13.92,440.5,26.3,591.1,0.1679,0.52,15.7,105.7,8.3
2025-12-01T07:47:00+00:00,2069.9,103.82,280.0,13.89,429.7,25.7,611.0,0.1612,0.51,15.7,105.7,8.8
2025-12-01T07:48:00+00:00,2283.4,102.53,288.6,14.09,453.5,25.9,617.9,0.1621,0.54,15.7,105.7,8.9
2025-12-01T07:49:00+00:00,1929.9,101.88,280.1,13.63,424.0,26.7,617.4,0.1603,0.54,15.7,105.7,9.2
2025-12-01T07:50:00+00:00,2070.3,99.94,257.4,13.60,463.1,25.8,626.6,0.1608,0.51,15.7,105.7,9.5
2025-12-01T07:51:00+00:00,2065.3,103.57,285.3,13.70,441.1,28.4,622.0,0.1664,0.55,15.7,105.7,7.1
2025-12-01T07:52:00+00:00,2124.0,100.82,281.5,13.84,443.6,26.5,575.2,0.1602,0.43,15.7,105.7,8.3
2025-12-01T07:53:00+00:00,2110.4,99.81,278.9,14.02,450.1,25.1,564.8,0.1613,0.54,15.7,105.7,10.3
2025-12-01T07:54:00+00:00,1956.1,100.58,297.1,13.88,440.1,25.0,580.3,0.1603,0.53,15.7,105.7,6.9
2025-12-01T07:55:00+00:00,2094.0,102.54,287.5,13.91,440.1,25.6,582.8,0.1615,0.58,15.7,105.7,10.3
2025-12-01T07:56:00+00:00,2196.0,103.96,283.7,13.97,428.6,26.0,601.9,0.1615,0.52,15.7,105.7,8.0
2025-12-01T07:57:00+00:00,2347.0,104.49,282.9,14.03,448.7,30.2,598.4,0.1634,0.60,15.7,105.7,7.3
2025-12-01T07:58:00+00:00,2166.5,102.50,288.3,13.74,445.2,26.1,612.5,0.1609,0.49,15.7,105.7,8.3
2025-12-01T07:59:00+00:00,2041.6,102.29,290.0,14.04,438.2,25.1,647.3,0.1622,0.66,15.7,105.7,11.1
2025-12-01T08:00:00+00:00,2207.2,101.87,282.7,13.76,417.3,26.5,609.9,0.1615,0.51,15.7,105.7,9.6
2025-12-01T08:01:00+00:00,2117.6,101.09,288.2,14.02,431.1,24.8,603.4,0.1613,0.55,15.7,105.7,8.1
2025-12-01T08:02:00+00:00,1949.6,99.34,276.0,13.96,417.0,24.2,556.1,0.1617,0.46,15.7,105.7,8.2
2025-12-01T08:03:00+00:00,2145.2,102.38,286.3,13.87,462.5,28.4,564.4,0.1623,0.54,15.7,105.7,9.0
2025-12-01T08:04:00+00:00,2058.5,102.57,286.7,13.82,428.8,28.5,617.8,0.1614,0.52,15.7,105.7,8.7
2025-12-01T08:05:00+00:00,1861.6,102.08,308.8,13.68,422.3,27.8,592.2,0.1595,0.50,15.7,105.7,9.0
2025-12-01T08:06:00+00:00,2030.2,103.15,287.0,13.77,457.5,26.7,669.3,0.1619,0.50,15.7,105.7,8.4
2025-12-01T08:07:00+00:00,2023.9,100.84,275.4,13.85,435.8,25.2,587.3,0.1642,0.43,15.7,105.7,8.2
2025-12-01T08:08:00+00:00,2015.2,102.58,279.5,13.91,435.1,26.8,534.9,0.1616,0.54,15.7,105.7,9.0
2025-12-01T08:09:00+00:00,2177.0,104.80,308.5,13.71,451.6,27.4,621.6,0.1614,0.53,15.7,105.7,7.5
2025-12-01T08:10:00+00:00,2214.1,104.30,294.5,13.64,440.5,28.5,643.5,0.1613,0.51,15.7,105.7,10.5
2025-12-01T08:11:00+00:00,2044.0,105.80,281.9,13.65,421.3,24.6,577.5,0.1698,0.61,15.7,105.7,8.6
2025-12-01T08:12:00+00:00,2106.4,104.36,280.6,14.11,448.1,28.5,607.8,0.1630,0.61,15.7,105.7,9.2
2025-12-01T08:13:00+00:00,2048.0,101.96,279.8,13.85,428.6,27.1,601.6,0.1611,0.51,15.7,105.7,8.3
2025-12-01T08:14:00+00:00,1958.4,104.11,285.8,13.51,455.0,28.4,563.0,0.1605,0.54,15.7,105.7,8.6
2025-12-01T08:15:00+00:00,2197.9,103.42,291.3,13.69,435.3,23.6,618.8,0.1695,0.50,15.7,105.7,8.4
2025-12-01T08:16:00+00:00,1988.6,99.73,284.2,13.95,440.0,24.8,615.7,0.1655,0.49,15.7,105.7,8.6
2025-12-01T08:17:00+00:00,2091.8,98.89,282.4,13.63,447.1,26.6,609.4,0.1644,0.56,15.7,105.7,8.4
2025-12-01T08:18:00+00:00,1892.3,102.23,288.2,13.91,416.3,28.8,596.8,0.1627,0.52,15.7,105.7,7.8
2025-12-01T08:19:00+00:00,970.7,97.69,303.0,13.66,410.4,25.2,523.5,0.1607,0.51,15.7,105.7,8.0
2025-12-01T08:20:00+00:00,761.1,94.82,293.9,13.62,393.7,26.4,602.7,0.1611,0.57,15.7,105.7,8.8
2025-12-01T08:21:00+00:00,989.5,100.81,284.0,13.83,401.1,26.2,655.0,0.1560,0.54,15.7,105.7,8.7
2025-12-01T08:22:00+00:00,865.0,98.29,288.4,13.71,399.5,26.0,572.5,0.1605,0.54,15.7,105.7,6.8
2025-12-01T08:23:00+00:00,868.9,99.45,295.9,13.84,406.7,28.4,538.5,0.1581,0.59,15.7,105.7,7.4
2025-12-01T08:24:00+00:00,1118.4,100.30,302.4,13.71,416.9,28.6,577.8,0.1556,0.50,15.7,105.7,9.7
2025-12-01T08:25:00+00:00,952.3,99.45,313.6,13.73,407.5,27.5,523.9,0.1550,0.42,15.7,105.7,7.3
2025-12-01T08:26:00+00:00,1058.9,98.14,291.6,13.76,407.0,27.5,583.1,0.1548,0.45,15.7,105.7,7.3
2025-12-01T08:27:00+00:00,838.2,99.82,295.0,13.73,405.6,27.2,568.0,0.1545,0.55,15.7,105.7,8.5
2025-12-01T08:28:00+00:00,937.6,100.79,304.4,13.82,406.5,29.1,554.7,0.1554,0.58,15.7,105.7,8.8
2025-12-01T08:29:00+00:00,912.7,99.82,305.6,13.64,387.0,28.2,557.7,0.1584,0.52,15.7,105.7,10.1
2025-12-01T08:30:00+00:00,1057.4,98.95,311.6,13.62,437.5,29.4,554.7,0.1552,0.46,15.7,105.7,8.1
2025-12-01T14:00:00+00:00,1097.3,100.42,306.2,13.65,398.4,24.6,626.4,0.1597,0.54,15.7,105.7,10.0
2025-12-01T14:01:00+00:00,912.5,100.30,297.0,13.78,401.1,26.7,544.1,0.1543,0.48,15.7,105.7,8.0
2025-12-01T14:02:00+00:00,1026.3,100.46,309.2,13.47,402.7,26.8,540.3,0.1610,0.52,15.7,105.7,10.4
2025-12-01T14:03:00+00:00,1040.2,100.68,284.3,13.57,418.2,25.3,560.6,0.1552,0.52,15.7,105.7,7.0
2025-12-01T14:04:00+00:00,973.3,97.09,302.3,13.84,422.6,28.3,584.8,0.1641,0.47,15.7,105.7,7.9
2025-12-01T14:05:00+00:00,996.3,97.44,303.6,13.78,399.8,26.7,585.1,0.1560,0.57,15.7,105.7,11.0
2025-12-01T14:06:00+00:00,1142.5,99.41,295.8,13.67,409.7,25.5,583.7,0.1564,0.59,15.7,105.7,7.5
2025-12-01T14:07:00+00:00,1125.0,98.27,295.0,13.70,430.0,29.7,565.5,0.1556,0.50,15.7,105.7,9.1
2025-12-01T14:08:00+00:00,1054.2,98.89,279.1,13.91,413.2,26.6,592.2,0.1582,0.50,15.7,105.7,9.3
2025-12-01T14:09:00+00:00,1006.8,97.98,296.9,13.86,407.6,25.8,599.2,0.1549,0.50,15.7,105.7,8.2
2025-12-01T14:10:00+00:00,876.7,96.74,289.7,13.86,377.7,28.4,568.1,0.1548,0.57,15.7,105.7,8.2
2025-12-01T14:11:00+00:00,1012.0,100.82,292.9,14.17,402.8,27.3,535.8,0.1580,0.45,15.7,105.7,9.6
2025-12-01T14:12:00+00:00,1972.4,103.90,289.6,13.84,417.5,26.5,612.2,0.1611,0.61,15.7,105.7,10.3
2025-12-01T14:13:00+00:00,1870.6,100.39,292.7,13.70,422.0,28.6,517.5,0.1602,0.55,15.7,105.7,8.1
2025-12-01T14:14:00+00:00,2051.8,101.78,284.0,14.11,462.3,27.2,629.5,0.1649,0.51,15.7,105.7,8.7
2025-12-01T14:15:00+00:00,1964.6,103.63,291.5,13.86,435.0,27.2,619.7,0.1655,0.57,15.7,105.7,8.2
2025-12-01T14:16:00+00:00,1834.1,100.93,285.0,13.61,416.8,26.6,592.2,0.1602,0.57,15.7,105.7,9.8
2025-12-01T14:17:00+00:00,1781.3,101.20,282.6,13.94,433.8,26.4,537.9,0.1594,0.53,15.7,105.7,10.9
2025-12-01T14:18:00+00:00,2018.7,102.24,284.5,13.98,435.5,24.2,590.9,0.1666,0.48,15.7,105.7,7.7
2025-12-01T14:19:00+00:00,1944.2,99.56,285.8,13.56,423.8,27.7,586.4,0.1606,0.54,15.7,105.7,8.1
2025-12-01T14:20:00+00:00,2110.1,104.54,293.6,13.70,454.2,25.8,598.8,0.1672,0.52,15.7,105.7,8.7
2025-12-01T14:21:00+00:00,1992.0,103.99,277.0,13.82,438.0,26.6,644.9,0.1615,0.48,15.7,105.7,9.7
2025-12-01T14:22:00+00:00,1930.0,101.02,293.8,13.55,421.8,24.0,549.9,0.1594,0.45,15.7,105.7,9.8
2025-12-01T14:23:00+00:00,2124.0,103.33,299.4,14.10,425.2,25.9,547.1,0.1617,0.58,15.7,105.7,9.1
2025-12-01T14:24:00+00:00,2073.4,101.07,283.5,13.99,431.5,27.6,608.4,0.1612,0.58,15.7,105.7,9.0
2025-12-01T14:25:00+00:00,2144.6,104.25,285.2,13.81,423.3,29.7,555.7,0.1647,0.51,15.7,105.7,7.6
2025-12-01T14:26:00+00:00,2011.8,102.32,305.7,13.71,457.0,26.9,592.8,0.1600,0.45,15.7,105.7,7.8
2025-12-01T14:27:00+00:00,1833.0,105.08,279.4,14.06,436.9,27.3,651.8,0.1587,0.43,15.7,105.7,8.1
2025-12-01T14:28:00+00:00,1982.4,101.61,286.4,13.69,431.6,29.4,568.8,0.1599,0.48,15.7,105.7,6.7
2025-12-01T14:29:00+00:00,1820.6,99.84,291.8,13.86,459.5,27.9,591.7,0.1593,0.51,15.7,105.7,8.1
2025-12-01T14:30:00+00:00,1973.7,102.28,292.6,14.08,441.3,26.8,630.9,0.1732,0.65,15.7,105.7,8.6
2025-12-01T14:31:00+00:00,1994.0,98.91,291.1,13.73,419.2,30.8,621.5,0.1607,0.54,15.7,105.7,9.6
2025-12-01T14:32:00+00:00,1915.5,101.06,295.7,13.80,442.8,24.0,567.8,0.1596,0.50,15.7,105.7,6.7
2025-12-01T14:33:00+00:00,1903.9,102.06,268.4,13.79,433.6,24.7,594.0,0.1639,0.52,15.7,105.7,7.7
2025-12-01T14:34:00+00:00,1829.3,99.77,294.7,14.05,454.4,27.2,588.9,0.1678,0.55,15.7,105.7,8.2
2025-12-01T14:35:00+00:00,2029.6,101.84,283.6,13.72,447.8,28.0,565.5,0.1637,0.50,15.7,105.7,6.9
2025-12-01T14:36:00+00:00,1965.0,103.70,294.0,13.93,406.7,28.1,684.2,0.1657,0.53,15.7,105.7,8.8
2025-12-01T14:37:00+00:00,2114.7,105.58,299.4,13.82,440.3,28.2,580.1,0.1623,0.51,15.7,105.7,6.2
2025-12-01T14:38:00+00:00,1916.6,104.20,284.4,13.67,416.7,26.9,549.8,0.1599,0.52,15.7,105.7,7.8
2025-12-01T14:39:00+00:00,2021.0,103.47,293.5,13.76,443.5,25.3,632.8,0.1610,0.56,15.7,105.7,7.4
2025-12-01T14:40:00+00:00,2154.2,100.76,278.9,13.69,446.9,26.1,655.4,0.1622,0.62,15.7,105.7,9.6
2025-12-01T14:41:00+00:00,2145.6,103.67,284.2,13.80,437.5,23.8,590.5,0.1611,0.46,15.7,105.7,7.7
2025-12-01T14:42:00+00:00,2018.7,102.84,275.4,13.68,425.8,26.3,629.5,0.1611,0.57,15.7,105.7,6.7
2025-12-01T14:43:00+00:00,2116.6,103.59,283.9,13.68,430.0,28.3,650.3,0.1612,0.48,15.7,105.7,8.2
2025-12-01T14:44:00+00:00,2039.5,102.17,283.9,13.55,428.6,27.6,607.1,0.1634,0.49,15.7,105.7,7.7
2025-12-01T14:45:00+00:00,1983.7,102.73,286.0,13.91,436.0,28.6,568.1,0.1610,0.50,15.7,105.7,8.2
2025-12-01T14:46:00+00:00,2116.2,103.24,278.3,13.68,445.2,26.5,607.3,0.1634,0.51,15.7,105.7,7.5
2025-12-01T14:47:00+00:00,2184.8,102.11,283.6,13.83,442.7,28.6,565.4,0.1693,0.55,15.7,105.7,8.7
2025-12-01T14:48:00+00:00,2137.1,102.54,271.8,13.68,441.9,26.8,568.9,0.1606,0.46,15.7,105.7,9.0
2025-12-01T14:49:00+00:00,2053.4,101.18,278.5,13.63,427.4,26.8,656.9,0.1603,0.49,15.7,105.7,8.2
2025-12-01T14:50:00+00:00,2145.1,102.80,283.0,13.93,455.6,25.0,636.2,0.1613,0.54,15.7,105.7,8.8
2025-12-01T14:51:00+00:00,2303.6,104.84,278.4,13.51,469.3,26.2,617.2,0.1622,0.52,15.7,105.7,7.3
2025-12-01T14:52:00+00:00,1816.0,101.17,284.2,14.09,446.9,27.5,614.3,0.1640,0.46,15.7,105.7,7.3
2025-12-01T14:53:00+00:00,2105.4,99.54,278.2,13.92,431.2,27.1,585.8,0.1621,0.60,15.7,105.7,8.8
