timestamp,engine_rpm,coolant_temp_c,oil_pressure_kpa,battery_voltage_v,exhaust_gas_temp_c,oil_particulate_ppm,exhaust_nox_ppm,vibration_rms_g,wave_height_m,heading_deg,wind_direction_deg,wind_speed_kn
2025-10-01T06:41:00+00:00,1905.5,92.51,368.3,13.61,399.1,19.5,613.1,0.0589,0.91,289.1,199.1,11.9
2025-10-01T06:42:00+00:00,1927.2,91.86,346.1,14.00,402.8,20.6,608.9,0.0670,0.90,289.1,199.1,13.7
2025-10-01T06:43:00+00:00,1930.0,91.55,359.6,13.85,416.1,19.5,560.6,0.0702,1.03,289.1,199.1,12.7
2025-10-01T06:44:00+00:00,1992.2,92.17,349.1,13.84,431.2,18.8,639.3,0.0631,0.91,289.1,199.1,13.3
2025-10-01T06:45:00+00:00,2127.2,93.78,350.0,13.90,422.8,19.9,633.3,0.0591,0.83,289.1,199.1,12.1
2025-10-01T06:46:00+00:00,2122.0,93.29,357.6,13.80,396.7,18.3,646.1,0.0608,0.89,289.1,199.1,12.9
2025-10-01T06:47:00+00:00,1960.2,91.89,346.8,13.74,407.1,21.1,601.1,0.0600,0.99,289.1,199.1,11.9
2025-10-01T06:48:00+00:00,2023.4,91.94,352.6,13.82,425.1,18.4,627.7,0.0589,0.85,289.1,199.1,13.0
2025-10-01T06:49:00+00:00,2077.1,92.13,343.5,13.90,438.3,18.6,565.5,0.0640,0.89,289.1,199.1,13.7
2025-10-01T06:50:00+00:00,2109.9,94.77,353.2,13.91,428.2,17.7,616.1,0.0624,0.90,289.1,199.1,11.7
2025-10-01T06:51:00+00:00,1989.0,93.78,350.9,13.61,384.1,17.1,671.6,0.0591,0.89,289.1,199.1,13.1
2025-10-01T06:52:00+00:00,1928.5,91.12,355.1,13.90,400.1,17.8,613.6,0.0588,0.89,289.1,199.1,12.6
2025-10-01T06:53:00+00:00,2246.4,93.63,352.5,13.85,414.3,15.7,625.4,0.0654,0.90,289.1,199.1,12.2
2025-10-01T06:54:00+00:00,2079.9,95.10,348.4,13.67,396.4,19.7,616.1,0.0621,0.87,289.1,199.1,12.4
2025-10-01T06:55:00+00:00,1859.1,90.13,343.8,14.01,404.7,19.2,570.5,0.0663,0.94,289.1,199.1,10.2
2025-10-01T06:56:00+00:00,1915.2,94.73,338.7,13.93,403.5,21.0,561.3,0.0584,0.87,289.1,199.1,12.9
2025-10-01T06:57:00+00:00,2046.1,92.11,333.1,13.65,406.9,17.9,613.9,0.0602,0.89,289.1,199.1,13.0
2025-10-01T06:58:00+00:00,2013.2,96.19,340.5,14.00,413.3,19.2,598.9,0.0602,0.98,289.1,199.1,13.4
2025-10-01T06:59:00+00:00,2159.0,91.33,362.6,13.73,419.3,19.8,641.1,0.0612,0.96,289.1,199.1,13.7
2025-10-01T07:00:00+00:00,2213.8,93.47,344.5,13.86,433.1,19.9,560.3,0.0640,0.89,289.1,199.1,12.6
2025-10-01T07:01:00+00:00,2105.2,95.74,350.1,13.75,398.8,17.4,619.5,0.0598,0.91,289.1,199.1,13.7
2025-10-01T07:02:00+00:00,1994.1,94.93,355.0,14.00,412.7,16.5,565.1,0.0590,0.89,289.1,199.1,11.3
2025-10-01T07:03:00+00:00,2074.4,90.64,348.8,13.96,389.3,21.4,603.5,0.0601,0.89,289.1,199.1,14.2
2025-10-01T07:04:00+00:00,1990.8,95.29,349.5,13.82,401.6,22.2,637.4,0.0621,0.92,289.1,199.1,11.6
2025-10-01T07:05:00+00:00,2513.2,96.18,356.3,14.00,419.0,21.5,597.2,0.0642,0.88,289.1,199.1,13.4
2025-10-01T07:06:00+00:00,2582.4,95.89,343.6,13.68,471.2,17.3,703.1,0.0616,0.83,289.1,199.1,14.6
2025-10-01T07:07:00+00:00,1937.2,92.03,350.8,13.93,423.1,17.4,593.4,0.0583,0.84,289.1,199.1,13.8
2025-10-01T07:08:00+00:00,2463.7,92.54,356.7,13.98,413.6,19.8,589.4,0.0621,0.94,289.1,199.1,13.1
2025-10-01T07:09:00+00:00,1959.4,92.63,347.4,13.71,417.2,21.7,657.0,0.0586,0.88,289.1,199.1,10.7
2025-10-01T07:10:00+00:00,2351.2,93.22,348.2,13.68,407.6,18.5,516.7,0.0657,0.97,289.1,199.1,12.2
2025-10-01T07:11:00+00:00,1963.9,93.26,346.2,13.73,407.4,18.2,623.5,0.0581,0.82,289.1,199.1,12.4
2025-10-01T07:12:00+00:00,2089.4,95.74,350.7,13.63,424.2,18.7,580.9,0.0599,0.94,289.1,199.1,13.0
2025-10-01T07:13:00+00:00,2053.7,95.01,350.3,13.61,428.9,19.2,643.5,0.0637,0.87,289.1,199.1,14.9
2025-10-01T07:14:00+00:00,2539.7,96.54,327.5,13.88,445.5,20.3,647.1,0.0640,0.88,289.1,199.1,12.1
2025-10-01T07:15:00+00:00,1959.7,93.98,362.6,13.73,414.2,18.6,604.3,0.0588,0.90,289.1,199.1,12.1
2025-10-01T07:16:00+00:00,2373.1,95.83,337.2,13.72,429.7,21.7,593.8,0.0607,0.84,289.1,199.1,11.1
2025-10-01T07:17:00+00:00,2114.8,96.04,355.8,13.59,421.4,20.2,590.2,0.0606,0.99,289.1,199.1,12.0
2025-10-01T07:18:00+00:00,2418.9,96.00,357.3,14.11,420.5,19.4,605.2,0.0609,0.85,289.1,199.1,13.4
2025-10-01T07:19:00+00:00,2214.9,92.31,356.8,13.55,424.9,17.8,627.8,0.0631,0.95,289.1,199.1,10.5
2025-10-01T07:20:00+00:00,1928.7,93.44,347.0,13.93,391.3,18.2,597.9,0.0586,0.83,289.1,199.1,11.0
2025-10-01T07:21:00+00:00,1940.8,91.89,359.2,13.75,431.6,17.0,640.4,0.0673,0.88,289.1,199.1,12.6
2025-10-01T07:22:00+00:00,2516.7,93.31,339.0,14.07,435.5,18.3,611.8,0.0629,0.93,289.1,199.1,12.5
2025-10-01T07:23:00+00:00,2053.4,93.86,364.3,13.95,403.4,20.7,616.0,0.0592,0.88,289.1,199.1,12.2
2025-10-01T07:24:00+00:00,2476.2,94.53,344.1,13.53,443.4,18.7,637.0,0.0645,0.77,289.1,199.1,13.0
2025-10-01T07:25:00+00:00,2525.2,94.89,345.8,13.72,420.7,21.8,537.0,0.0620,0.84,289.1,199.1,13.8
2025-10-01T07:26:00+00:00,1861.4,92.47,353.3,13.88,414.2,20.5,623.3,0.0592,0.97,289.1,199.1,11.4
2025-10-01T07:27:00+00:00,2368.3,93.72,336.6,13.69,419.8,18.7,626.1,0.0613,0.92,289.1,199.1,12.1
2025-10-01T07:28:00+00:00,2118.3,95.23,359.4,13.43,395.5,18.6,612.3,0.0599,0.91,289.1,199.1,11.8
2025-10-01T07:29:00+00:00,2460.7,94.11,344.9,14.01,445.1,18.6,677.2,0.0619,0.93,289.1,199.1,12.4
2025-10-01T07:30:00+00:00,2125.0,92.31,342.7,13.72,421.3,18.5,600.8,0.0599,0.90,289.1,199.1,13.6
2025-10-01T07:31:00+00:00,2061.0,94.73,357.7,13.66,409.4,20.6,609.6,0.0604,0.99,289.1,199.1,11.7
2025-10-01T07:32:00+00:00,2439.4,96.71,334.5,13.80,428.1,19.0,623.2,0.0613,0.88,289.1,199.1,14.2
2025-10-01T07:33:00+00:00,2484.2,92.91,340.1,14.09,446.1,19.9,610.7,0.0661,0.94,289.1,199.1,12.0
2025-10-01T07:34:00+00:00,1934.0,93.22,343.4,13.93,419.7,19.5,608.1,0.0601,0.82,289.1,199.1,11.8
2025-10-01T07:35:00+00:00,2197.5,92.21,350.1,14.01,412.8,18.4,592.5,0.0615,0.97,289.1,199.1,12.9
2025-10-01T07:36:00+00:00,1978.0,93.65,346.0,13.81,405.2,18.9,659.3,0.0595,0.92,289.1,199.1,13.8
2025-10-01T07:37:00+00:00,2125.0,92.50,338.2,13.88,435.6,17.1,561.3,0.0595,0.87,289.1,199.1,13.6
2025-10-01T07:38:00+00:00,1956.4,91.51,356.7,13.81,392.0,20.4,634.5,0.0682,1.02,289.1,199.1,11.8
2025-10-01T07:39:00+00:00,1978.2,94.77,347.2,13.68,416.5,21.2,634.8,0.0586,0.85,289.1,199.1,12.1
2025-10-01T07:40:00+00:00,2107.7,93.64,345.2,13.81,419.9,20.8,584.3,0.0604,0.96,289.1,199.1,12.4
2025-10-01T07:41:00+00:00,1977.1,92.12,343.7,13.71,408.0,17.8,587.8,0.0621,0.93,289.1,199.1,13.8
2025-10-01T07:42:00+00:00,1924.7,91.32,340.3,13.93,403.0,19.4,578.2,0.0591,0.92,289.1,199.1,15.1
2025-10-01T07:43:00+00:00,2200.6,94.20,358.1,13.80,415.5,19.5,533.9,0.0619,0.88,289.1,199.1,12.2
2025-10-01T07:44:00+00:00,1906.9,92.39,334.2,13.73,431.7,18.5,622.5,0.0591,0.94,289.1,199.1,14.2
2025-10-01T07:45:00+00:00,1940.8,93.77,354.1,13.92,422.8,17.5,624.3,0.0594,0.95,289.1,199.1,11.9
2025-10-01T07:46:00+00:00,1903.0,93.11,359.3,13.75,437.1,19.6,574.3,0.0602,0.86,289.1,199.1,13.7
2025-10-01T07:47:00+00:00,2045.0,94.52,354.4,13.69,421.8,18.6,582.9,0.0622,0.86,289.1,199.1,12.5
2025-10-01T07:48:00+00:00,2082.7,95.12,346.5,13.90,426.6,19.6,575.3,0.0668,0.93,289.1,199.1,14.0
2025-10-01T07:49:00+00:00,2060.1,96.24,353.5,13.78,393.4,17.6,593.1,0.0593,0.88,289.1,199.1,11.2
2025-10-01T07:50:00+00:00,2061.7,91.04,354.2,13.37,382.6,21.0,528.3,0.0605,0.99,289.1,199.1,13.7
2025-10-01T07:51:00+00:00,2087.2,92.94,354.0,13.87,410.8,18.2,576.0,0.0656,0.91,289.1,199.1,13.0
2025-10-01T07:52:00+00:00,2050.6,93.55,370.3,14.09,417.9,16.6,648.2,0.0596,0.92,289.1,199.1,11.2
2025-10-01T07:53:00+00:00,2035.9,92.92,338.5,13.62,400.8,17.7,598.1,0.0590,0.85,289.1,199.1,14.7
2025-10-01T07:54:00+00:00,2076.0,94.42,348.8,13.68,392.8,21.7,629.6,0.0598,0.92,289.1,199.1,15.2
2025-10-01T07:55:00+00:00,2061.8,93.90,351.7,13.67,408.9,20.8,598.7,0.0596,0.91,289.1,199.1,12.1
2025-10-01T07:56:00+00:00,2081.9,93.03,349.7,13.94,425.4,18.8,597.5,0.0598,0.93,289.1,199.1,11.4
2025-10-01T07:57:00+00:00,1932.8,95.82,345.6,13.81,398.9,19.9,534.5,0.0590,0.93,289.1,199.1,14.6
2025-10-01T07:58:00+00:00,2087.8,95.45,351.0,13.91,388.8,22.8,631.1,0.0601,0.93,289.1,199.1,13.3
2025-10-01T07:59:00+00:00,2112.3,93.65,341.6,13.72,415.6,19.7,619.7,0.0627,0.97,289.1,199.1,13.6
2025-10-01T08:00:00+00:00,2234.4,95.04,359.6,13.71,425.9,19.2,676.5,0.0611,0.96,289.1,199.1,12.1
2025-10-01T08:01:00+00:00,1923.3,92.47,350.0,13.91,421.3,18.5,568.1,0.0593,0.95,289.1,199.1,13.2
2025-10-01T08:02:00+00:00,1791.6,92.47,353.6,13.88,418.6,16.9,584.4,0.0598,0.95,289.1,199.1,13.4
2025-10-01T08:03:00+00:00,1763.4,92.64,346.2,13.69,401.7,18.5,706.1,0.0592,1.02,289.1,199.1,11.9
2025-10-01T08:04:00+00:00,2214.7,95.53,354.7,13.74,424.4,19.8,588.8,0.0598,0.84,289.1,199.1,14.6
2025-10-01T08:05:00+00:00,1913.6,90.49,357.1,13.77,419.0,17.6,619.7,0.0594,0.98,289.1,199.1,10.6
2025-10-01T08:06:00+00:00,2095.1,92.97,350.1,13.89,405.1,16.2,595.9,0.0593,0.86,289.1,199.1,13.4
2025-10-01T08:07:00+00:00,2000.3,93.58,336.1,13.83,417.9,22.1,638.6,0.0595,0.93,289.1,199.1,11.9
2025-10-01T08:08:00+00:00,2009.4,93.19,347.0,13.75,405.8,18.4,591.4,0.0596,0.94,289.1,199.1,13.8
2025-10-01T08:09:00+00:00,2207.8,93.71,361.0,13.69,417.2,18.1,589.3,0.0605,0.91,289.1,199.1,12.8
2025-10-01T08:10:00+00:00,1981.1,96.07,356.6,13.81,395.3,17.6,631.2,0.0631,0.88,289.1,199.1,12.9
2025-10-01T08:11:00+00:00,2056.9,95.10,330.3,13.81,390.6,19.8,619.2,0.0594,0.89,289.1,199.1,12.0
2025-10-01T08:12:00+00:00,2044.8,93.18,344.9,13.97,407.5,17.9,592.3,0.0626,0.91,289.1,199.1,12.0
2025-10-01T08:13:00+00:00,2024.8,93.30,332.7,13.73,410.1,19.5,543.0,0.0635,0.91,289.1,199.1,12.9
2025-10-01T08:14:00+00:00,2058.2,94.81,355.9,14.06,422.2,19.2,600.9,0.0586,0.81,289.1,199.1,13.3
2025-10-01T08:15:00+00:00,2185.1,91.93,348.6,13.98,415.4,16.6,574.9,0.0600,0.83,289.1,199.1,12.4
2025-10-01T08:16:00+00:00,2157.9,93.55,352.0,13.99,412.7,20.6,572.9,0.0601,0.91,289.1,199.1,10.9
2025-10-01T08:17:00+00:00,2109.8,92.18,344.2,13.77,415.4,16.9,606.7,0.0668,0.91,289.1,199.1,12.0
2025-10-01T08:18:00+00:00,2006.0,98.16,337.7,13.86,399.5,17.4,584.0,0.0640,0.94,289.1,199.1,13.5
2025-10-01T08:19:00+00:00,1942.8,96.78,335.3,13.84,401.2,18.1,573.6,0.0593,0.93,289.1,199.1,11.8
2025-10-01T08:20:00+00:00,2004.2,92.05,356.9,13.72,408.4,19.7,624.4,0.0595,0.93,289.1,199.1,13.0
2025-10-01T08:21:00+00:00,1980.4,93.08,350.1,13.66,432.8,22.0,660.5,0.0601,0.92,289.1,199.1,12.2
2025-10-01T08:22:00+00:00,1948.6,93.18,367.9,13.56,412.5,19.5,607.0,0.0608,0.94,289.1,199.1,13.1
2025-10-01T08:23:00+00:00,2044.6,92.99,354.9,13.77,409.9,19.9,653.9,0.0596,0.92,289.1,199.1,11.3
2025-10-01T08:24:00+00:00,1951.9,91.83,344.1,13.61,396.3,19.4,628.7,0.0667,0.90,289.1,199.1,13.6
2025-10-01T08:25:00+00:00,2129.5,93.06,350.7,13.92,433.9,21.1,648.3,0.0638,0.83,289.1,199.1,11.9
2025-10-01T08:26:00+00:00,2135.0,90.95,354.6,13.64,415.1,21.6,591.3,0.0602,0.93,289.1,199.1,13.8
2025-10-01T08:27:00+00:00,2031.4,93.19,343.0,13.79,398.0,19.4,557.4,0.0614,0.90,289.1,199.1,10.6
2025-10-01T08:28:00+00:00,1038.7,90.56,362.6,13.61,358.9,22.9,561.9,0.0567,0.89,289.1,199.1,12.6
2025-10-01T08:29:00+00:00,1092.9,89.47,355.3,13.57,376.8,19.2,536.8,0.0550,0.97,289.1,199.1,14.5
2025-10-01T08:30:00+00:00,1004.3,91.69,367.0,13.76,389.1,21.3,500.2,0.0557,0.94,289.1,199.1,12.4
2025-10-01T08:31:00+00:00,947.1,89.13,359.8,13.52,349.3,17.4,529.8,0.0542,0.96,289.1,199.1,12.7
2025-10-01T08:32:00+00:00,967.5,89.83,375.8,13.77,401.2,20.5,563.8,0.0537,0.89,289.1,199.1,11.6
2025-10-01T08:33:00+00:00,894.1,88.77,368.0,13.82,363.5,15.3,551.6,0.0532,0.89,289.1,199.1,12.6
2025-10-01T08:34:00+00:00,990.8,89.49,352.2,14.07,370.3,20.4,515.3,0.0567,0.85,289.1,199.1,10.3
2025-10-01T08:35:00+00:00,975.0,87.43,346.5,13.56,364.1,20.3,572.5,0.0543,0.92,289.1,199.1,13.6
2025-10-01T08:36:00+00:00,952.6,90.85,354.2,13.76,388.8,19.9,569.7,0.0606,0.96,289.1,199.1,12.8
2025-10-01T08:37:00+00:00,905.9,91.29,353.9,14.08,385.1,20.3,535.2,0.0530,0.86,289.1,199.1,12.0
2025-10-01T08:38:00+00:00,1023.9,91.83,348.0,14.03,388.2,18.5,567.5,0.0602,0.97,289.1,199.1,13.4
2025-10-01T08:39:00+00:00,1052.1,88.92,348.5,13.71,375.3,20.5,502.3,0.0569,0.90,289.1,199.1,9.8
2025-10-01T14:00:00+00:00,1017.1,90.26,368.7,14.00,373.1,20.2,569.4,0.0615,0.89,289.1,199.1,14.3
2025-10-01T14:01:00+00:00,1040.5,89.06,352.5,13.97,371.4,21.8,564.8,0.0569,0.91,289.1,199.1,14.1
2025-10-01T14:02:00+00:00,990.5,88.41,355.8,13.71,354.3,18.6,612.1,0.0540,0.92,289.1,199.1,13.1
2025-10-01T14:03:00+00:00,1022.7,88.34,355.1,13.88,365.3,19.2,548.3,0.0544,0.92,289.1,199.1,14.1
2025-10-01T14:04:00+00:00,767.3,90.09,372.8,13.83,401.8,19.0,562.0,0.0565,0.99,289.1,199.1,13.2
2025-10-01T14:05:00+00:00,923.2,89.62,363.3,14.07,365.9,18.5,559.8,0.0604,0.93,289.1,199.1,13.0
2025-10-01T14:06:00+00:00,938.8,91.15,360.3,13.96,374.9,16.7,557.9,0.0536,0.89,289.1,199.1,11.5
2025-10-01T14:07:00+00:00,1034.2,88.92,360.8,14.06,394.7,22.5,539.5,0.0528,0.79,289.1,199.1,12.6
2025-10-01T14:08:00+00:00,916.2,89.49,367.0,13.70,375.0,16.3,569.9,0.0540,0.94,289.1,199.1,14.3
2025-10-01T14:09:00+00:00,1064.9,88.92,354.6,13.81,395.6,18.0,621.9,0.0560,0.84,289.1,199.1,13.9
2025-10-01T14:10:00+00:00,1904.0,91.91,360.2,13.87,392.7,18.1,576.8,0.0621,0.92,289.1,199.1,11.2
2025-10-01T14:11:00+00:00,1918.2,90.21,351.6,13.79,414.2,22.1,577.5,0.0590,0.92,289.1,199.1,11.1
2025-10-01T14:12:00+00:00,1875.6,96.06,336.7,13.63,418.7,21.8,640.5,0.0593,0.99,289.1,199.1,12.6
2025-10-01T14:13:00+00:00,1936.2,93.87,347.5,13.82,402.9,20.3,636.9,0.0603,0.98,289.1,199.1,12.0
2025-10-01T14:14:00+00:00,1987.3,93.09,356.3,13.90,411.7,20.6,570.9,0.0603,0.86,289.1,199.1,11.6
2025-10-01T14:15:00+00:00,1840.7,93.55,350.9,13.86,420.8,18.2,609.4,0.0683,0.88,289.1,199.1,12.8
2025-10-01T14:16:00+00:00,2069.1,93.56,337.3,13.76,436.4,19.2,607.0,0.0605,0.87,289.1,199.1,12.9
2025-10-01T14:17:00+00:00,2128.3,93.74,356.0,13.75,440.0,21.7,601.5,0.0602,0.92,289.1,199.1,11.5
2025-10-01T14:18:00+00:00,2100.8,94.54,354.5,13.93,424.9,17.2,562.7,0.0599,0.92,289.1,199.1,11.0
2025-10-01T14:19:00+00:00,2070.5,92.36,355.7,13.73,407.7,19.0,659.3,0.0601,0.94,289.1,199.1,12.9
2025-10-01T14:20:00+00:00,1878.8,93.34,357.1,13.91,413.0,18.4,611.4,0.0587,0.92,289.1,199.1,12.4
2025-10-01T14:21:00+00:00,2076.1,93.91,357.5,13.58,403.0,18.9,589.5,0.0594,0.88,289.1,199.1,11.9
2025-10-01T14:22:00+00:00,2077.4,94.58,358.6,13.69,410.2,21.3,585.4,0.0646,0.99,289.1,199.1,13.9
2025-10-01T14:23:00+00:00,2032.6,92.98,345.5,13.76,398.1,20.6,587.7,0.0595,0.92,289.1,199.1,12.6
2025-10-01T14:24:00+00:00,2035.5,91.22,337.8,13.87,416.9,22.0,584.5,0.0659,0.81,289.1,199.1,13.4
2025-10-01T14:25:00+00:00,2125.7,95.11,355.6,13.69,403.4,19.4,575.4,0.0710,0.95,289.1,199.1,11.2
2025-10-01T14:26:00+00:00,2204.7,94.32,338.3,13.72,417.8,19.8,607.4,0.0612,0.98,289.1,199.1,13.1
2025-10-01T14:27:00+00:00,2013.7,92.56,349.9,13.96,426.8,19.6,596.9,0.0592,0.88,289.1,199.1,13.2
2025-10-01T14:28:00+00:00,2078.1,92.48,344.2,13.45,421.2,21.2,636.4,0.0593,0.86,289.1,199.1,13.2
2025-10-01T14:29:00+00:00,1881.9,94.74,363.3,13.78,401.9,20.4,644.5,0.0579,0.84,289.1,199.1,11.8
2025-10-01T14:30:00+00:00,1996.1,93.68,352.5,13.74,408.5,19.6,629.6,0.0593,0.92,289.1,199.1,14.0
2025-10-01T14:31:00+00:00,2107.4,91.44,341.9,13.96,415.5,17.1,583.0,0.0608,0.88,289.1,199.1,13.5
2025-10-01T14:32:00+00:00,1849.7,94.33,341.7,13.57,417.2,20.8,609.9,0.0590,0.96,289.1,199.1,13.5
2025-10-01T14:33:00+00:00,2107.5,93.72,355.9,13.91,406.1,20.8,622.4,0.0727,0.98,289.1,199.1,11.9
2025-10-01T14:34:00+00:00,2008.1,95.50,336.3,13.74,399.3,19.3,637.4,0.0603,0.98,289.1,199.1,11.1
2025-10-01T14:35:00+00:00,1848.6,94.72,357.3,13.90,427.8,17.4,633.7,0.0576,0.81,289.1,199.1,12.0
2025-10-01T14:36:00+00:00,2111.3,94.39,347.4,13.55,434.6,20.0,604.7,0.0597,0.89,289.1,199.1,12.0
2025-10-01T14:37:00+00:00,2101.3,95.29,342.5,13.79,402.4,19.8,654.1,0.0603,0.91,289.1,199.1,12.4
2025-10-01T14:38:00+00:00,2105.6,92.51,362.1,13.66,420.4,17.5,601.3,0.0619,0.97,289.1,199.1,12.5
2025-10-01T14:39:00+00:00,2137.9,93.86,341.9,13.81,406.3,18.8,624.5,0.0601,0.91,289.1,199.1,12.0
2025-10-01T14:40:00+00:00,1915.4,91.44,354.1,13.68,402.3,21.4,607.1,0.0588,0.90,289.1,199.1,12.5
2025-10-01T14:41:00+00:00,1925.8,94.93,337.0,13.59,417.0,17.7,577.0,0.0633,0.92,289.1,199.1,14.1
2025-10-01T14:42:00+00:00,2082.1,91.13,344.8,13.61,429.3,16.2,644.9,0.0588,0.83,289.1,199.1,13.1
2025-10-01T14:43:00+00:00,2101.8,92.83,356.1,13.90,419.7,18.0,595.8,0.0612,0.81,289.1,199.1,13.3
2025-10-01T14:44:00+00:00,2189.5,92.20,340.8,13.73,428.4,20.2,656.7,0.0607,0.94,289.1,199.1,12.4
